Date,cluster,action,portfolio_return,transaction_cost,turnover,portfolio_nav
2015-04-01,0,rebound,0.004585849988881597,0.001,1.0,100458.58499888815
2015-04-02,0,rebound,-0.0019333278517049911,0.0,0.0,100264.36561856692
2015-04-06,0,rebound,0.004137585980732328,0.0,0.0,100679.21805211734
2015-04-07,0,rebound,0.00019797906385128346,0.0,0.0,100699.15042945658
2015-04-08,0,rebound,0.0006777895439850522,0.0,0.0,100767.40326070586
2015-04-09,0,rebound,-0.003063216189567963,0.0,0.0,100458.73091965694
2015-04-10,0,rebound,0.005436167209726772,0.0,0.0,101004.84137861314
2015-04-13,0,rebound,-0.0032761229022011287,0.0,0.0,100673.93710453947
2015-04-14,0,rebound,0.0018668251322816907,0.0,0.0,100861.87774049198
2015-04-15,0,rebound,0.0037213245250373506,0.0,0.0,101237.217519769
2015-04-16,0,rebound,-0.0023285787537870805,0.0,0.0,101001.47868595994
2015-04-17,3,aggressive,-0.005664023332873291,0.0004,0.4,100429.40395402795
2015-04-20,3,cautious,-0.0038722021637781928,0.0008,0.8,100040.52099873022
2015-04-21,3,cautious,-0.000442938418891248,0.0,0.0,99996.209208534
2015-04-22,3,cautious,-0.00866257844200341,0.0,0.0,99129.98420236209
2015-04-23,3,cautious,0.0046649792110458055,0.0,0.0,99592.42351785742
2015-04-24,3,cautious,-0.001021505653451826,0.0,0.0,99490.68929419294
2015-04-27,3,cautious,0.004803008829959754,0.0,0.0,99968.54395337173
2015-04-28,3,cautious,-0.001961449110230618,0.0,0.0,99772.46074178335
2015-04-29,3,cautious,-0.00825130550463783,0.0,0.0,98949.20768725341
2015-04-30,3,cautious,-0.0076043265305793415,0.0,0.0,98196.76560205742
2015-05-01,3,cautious,-0.00316323009292,0.0,0.0,97886.14663807758
2015-05-04,3,cautious,-0.00021387459578898812,0.0,0.0,97865.21127803203
2015-05-05,3,cautious,-0.0031478258661123857,0.0,0.0,97557.14863457848
2015-05-06,3,cautious,-0.008240657393498753,0.0,0.0,96753.21359639429
