epoch,train_loss,val_loss
1,0.3386363031402711,1.3950185295608308
2,0.14112988282595912,1.2130770087242126
3,0.10918664115090523,1.255178959833251
4,0.09632105668706278,1.2302309158775542
5,0.08898895498244994,1.2021586795647938
6,0.08443001056871106,1.2072069885002241
7,0.08068164846589489,1.1746369020806418
8,0.07892649981283373,1.2044070354766316
9,0.07668945073120055,1.1787544480628438
10,0.07483935115798827,1.1247287111149893
11,0.07226522891752181,1.089304644200537
12,0.07130686746489617,1.0368584800097678
13,0.07041194181769125,1.0352593933542569
14,0.06919484801830784,1.0236921103464232
15,0.06838764274312605,1.0003981350196733
16,0.06751883991302983,0.97947522583935
17,0.06676708474274605,0.9500977256231837
18,0.066420572900003,0.9731041399968995
19,0.06524302582106282,0.9536522784166865
20,0.06470777575046785,0.971770149966081
21,0.06372543508487363,0.952425881392426
22,0.0630682974813446,0.9488766839106878
23,0.06255181662497981,0.9282220411631796
24,0.062145304415495164,1.0173177238967683
25,0.06204173305342274,1.0010815635323524
26,0.061345761101092064,0.9861524163020982
27,0.06103342795564282,0.9950718772080209
28,0.060757645435871616,1.0106723573472765
29,0.06026061227725398,0.9992274766167005
30,0.059635255846285054,0.9707832369539473
31,0.05955963461629806,1.0323281321260664
