Date,portfolio_nav,portfolio_return,turnover,action,cluster
2023-02-14,10000.0,0.0,0.0,recession,1
2023-02-15,9960.745552112903,-0.003925444788709719,1.0,rebound,2
2023-02-16,9850.361967754914,-0.01108185966406635,1.2,recession,0
2023-02-17,9852.08598562047,0.000175020762810464,1.2,aggressive,1
2023-02-21,9655.378655323408,-0.01996605902386197,1.6,aggressive,3
2023-02-22,9648.148281898806,-0.0007488441088339792,0.0,aggressive,0
2023-02-23,9698.124141563227,0.005179839509533846,0.0,aggressive,1
2023-02-24,9595.658397628555,-0.010565521995695538,0.0,aggressive,3
2023-02-27,9628.226309464582,0.0033940257652435245,0.0,aggressive,0
2023-02-28,9608.517609200206,-0.002046971023624922,0.0,aggressive,1
2023-03-01,9574.25563428804,-0.003565791967676746,0.0,aggressive,3
2023-03-02,9624.77542584416,0.0052766286472646475,0.0,aggressive,0
2023-03-03,9781.900446152542,0.016325058337098942,0.0,aggressive,1
2023-03-06,9774.803721801314,-0.0007254954587089912,0.0,aggressive,3
2023-03-07,9643.843332467015,-0.013397751306474836,0.0,aggressive,0
2023-03-08,9656.925652938264,0.0013565463498568687,0.0,aggressive,1
2023-03-09,9526.273623459952,-0.013529360603346797,0.0,aggressive,3
2023-03-10,9469.700364501903,-0.005938655679459927,0.0,aggressive,0
2023-03-13,9482.786307803308,0.0013818751172380405,0.0,aggressive,1
2023-03-14,9587.103665814706,0.011000707452993544,0.0,aggressive,3
2023-03-15,9565.130503760383,-0.002291949979916508,0.0,aggressive,0
2023-03-16,9693.836381173756,0.013455736684698037,0.0,aggressive,1
2023-03-17,9645.938087775094,-0.004941108093353618,0.0,aggressive,3
2023-03-20,9712.020334669138,0.006850784889216056,0.0,aggressive,0
2023-03-21,9787.364347745372,0.007757810474024353,0.0,aggressive,1
2023-03-22,9683.600574371416,-0.010601809607492308,0.0,aggressive,3
2023-03-23,9716.684500003264,0.0034164901141636728,0.0,aggressive,3
2023-03-24,9760.868951302202,0.004547276522040189,0.0,aggressive,1
2023-03-27,9743.505836416116,-0.0017788492984294306,0.0,aggressive,3
2023-03-28,9735.762106547541,-0.0007947580674332766,0.0,rebound,2
2023-03-29,9787.104082247786,0.005273544601682146,0.6,aggressive,1
2023-03-30,9840.42709678817,0.005448293396317494,0.6,aggressive,3
2023-03-31,9960.996983565099,0.012252505464552754,0.0,rebound,2
2023-04-03,9997.720603125683,0.003686741359441626,0.6,aggressive,1
2023-04-04,9970.953964676444,-0.002677274101945892,0.6,aggressive,3
2023-04-05,9959.697222123716,-0.0011289534173568592,0.0,rebound,2
2023-04-06,9964.088911509089,0.0004409460737034859,0.6,aggressive,1
2023-04-10,9942.851531322007,-0.002131392079666338,0.6,aggressive,3
2023-04-11,9953.321277771645,0.001052992334910652,0.0,rebound,2
2023-04-12,9934.74241673188,-0.0018665991503012728,0.6,aggressive,1
2023-04-13,10039.970649047837,0.010591943696369368,0.6,aggressive,3
2023-04-14,9993.386510031676,-0.0046398680478789926,0.0,rebound,2
2023-04-17,9972.642577047278,-0.0020757661042705147,0.6,aggressive,1
2023-04-18,9979.286064317614,0.0006661711997606464,0.6,aggressive,3
2023-04-19,9972.210765269088,-0.0007089985198264538,0.0,rebound,2
2023-04-20,9963.92410560825,-0.0008309751825241292,0.6,aggressive,1
2023-04-21,9948.686157008035,-0.001529311989805104,0.6,aggressive,3
2023-04-24,9969.638772625738,0.00210606860916458,0.0,rebound,2
