Date,portfolio_nav,portfolio_return,turnover,action,cluster
2023-02-14,10000.0,0.0,0.0,recession,1
2023-02-15,9960.745552112903,-0.003925444788709719,1.0,rebound,1
2023-02-16,9850.361967754914,-0.01108185966406635,1.2,rebound,1
2023-02-17,9859.26148886357,0.0009034714803160648,0.0,rebound,1
2023-02-21,9714.672575611105,-0.01466528841087994,0.0,rebound,1
2023-02-22,9714.851561653102,1.8424300006425476e-05,0.0,rebound,1
2023-02-23,9758.647058019515,0.004508097327939108,0.0,rebound,1
2023-02-24,9667.108042816646,-0.009380297766547696,0.0,rebound,1
2023-02-27,9696.511544989118,0.0030416027256797928,0.0,rebound,1
2023-02-28,9696.238117700495,-2.8198521432509912e-05,0.0,rebound,1
2023-03-01,9668.000809857438,-0.002912192079061093,0.0,rebound,1
2023-03-02,9687.318913071796,0.0019981486963325467,0.0,rebound,1
2023-03-03,9832.712745010282,0.015008676109784557,0.0,rebound,1
2023-03-06,9810.952536514937,-0.0022130422254416082,0.0,rebound,1
2023-03-07,9713.490938976793,-0.00993395872372289,0.0,rebound,1
2023-03-08,9722.405771157855,0.0009177784008929102,0.0,rebound,1
2023-03-09,9656.643860372125,-0.006763954553390105,0.0,rebound,1
2023-03-10,9695.222901818355,0.0039950775863803675,0.0,rebound,1
2023-03-13,9737.218277856891,0.004331553432429025,0.0,rebound,1
2023-03-14,9774.399479530759,0.003818462379386167,0.0,rebound,1
2023-03-15,9796.839300993566,0.0022957749486095078,0.0,rebound,1
2023-03-16,9871.412466788459,0.007611961725995587,0.0,rebound,1
2023-03-17,9900.825057557828,0.00297957266686234,0.0,rebound,1
2023-03-20,9931.759979032428,0.0031244791514609235,0.0,rebound,1
2023-03-21,9942.405636736885,0.0010718802837494713,0.0,rebound,1
2023-03-22,9918.022258432466,-0.0024524626328183206,0.0,rebound,1
2023-03-23,9956.298936268464,0.0038593054984783493,0.0,rebound,1
2023-03-24,9974.980605348415,0.0018763668306400303,0.0,rebound,1
