Date,portfolio_nav,portfolio_return,turnover,action,cluster
2023-02-14,10000.0,0.0,0.0,recession,3
2023-02-15,9960.745552112903,-0.003925444788709719,1.0,recession,1
2023-02-16,9945.000859128144,-0.001580674147571104,0.0,recession,1
2023-02-17,9958.675441795613,0.001375020762810464,0.0,recession,3
2023-02-21,9931.87508796458,-0.002691156468314493,0.0,recession,3
2023-02-22,9929.800662747404,-0.00020886541552340716,0.0,recession,3
2023-02-23,9938.45049455527,0.0008710982326479934,0.0,recession,3
2023-02-24,9911.229156288646,-0.0027389921881220917,0.0,recession,3
2023-02-27,9921.748633310932,0.0010613695694454473,0.0,recession,3
2023-02-28,9935.297079540918,0.001365530082519917,0.0,recession,3
2023-03-01,9936.092617438326,8.007187817722357e-05,0.0,recession,3
2023-03-02,9926.118519561958,-0.0010038249702768454,0.0,rebound,2
2023-03-03,10063.185075225925,0.013808676109784557,1.2,defensive,0
2023-03-06,10011.933206180258,-0.005093006703398795,0.8000000000000002,rebound,2
2023-03-07,9904.46552840045,-0.01073395872372289,0.8000000000000002,rebound,3
2023-03-08,9913.555632934804,0.0009177784008929102,0.0,rebound,3
2023-03-09,9846.500793171128,-0.006763954553390105,0.0,rebound,3
2023-03-10,9885.838327794203,0.0039950775863803675,0.0,rebound,3
2023-03-13,9928.659364735398,0.004331553432429025,0.0,rebound,2
2023-03-14,9966.571576997381,0.003818462379386167,0.0,rebound,3
2023-03-15,9989.452582347374,0.0022957749486095078,0.0,rebound,3
2023-03-16,10065.49191306785,0.007611961725995587,0.0,rebound,3
2023-03-17,10095.482777650552,0.00297957266686234,0.0,rebound,3
2023-03-20,10127.025903113254,0.0031244791514609235,0.0,rebound,2
2023-03-21,10137.880862511822,0.0010718802837494713,0.0,rebound,2
2023-03-22,10113.018088520548,-0.0024524626328183206,0.0,rebound,1
2023-03-23,10152.047314835787,0.0038593054984783493,0.0,rebound,2
2023-03-24,10171.096279680434,0.0018763668306400303,0.0,rebound,1
2023-03-27,10113.990400206967,-0.005614525504743528,0.0,rebound,1
2023-03-28,10122.886996966465,0.0008796327075134224,0.0,rebound,1
2023-03-29,10182.344225240937,0.005873544601682146,0.0,rebound,2
2023-03-30,10239.933960337912,0.0056558424880408294,0.0,rebound,1
2023-03-31,10332.103598749425,0.009000999300240786,0.0,rebound,2
2023-04-03,10376.39465457622,0.004286741359441626,0.0,rebound,1
2023-04-04,10396.61198001001,0.00194839596091062,0.0,rebound,2
2023-04-05,10403.081158443338,0.0006222390953673381,0.0,rebound,2
2023-04-06,10413.910204929638,0.0010409460737034859,0.0,rebound,2
2023-04-10,10370.258303866478,-0.004191691708892996,0.0,rebound,1
2023-04-11,10389.03327828845,0.001810463526735062,0.0,rebound,1
2023-04-12,10375.87453756572,-0.001266599150301273,0.0,rebound,2
2023-04-13,10456.5246090451,0.00777284567073242,0.0,rebound,2
2023-04-14,10387.587511321084,-0.006592735187022202,0.0,rebound,2
2023-04-17,10372.257861766733,-0.0014757661042705146,0.0,rebound,1
2023-04-18,10391.082686434213,0.0018149206198266208,0.0,rebound,1
2023-04-19,10378.279581780216,-0.0012321242203866321,0.0,rebound,2
2023-04-20,10375.882456759527,-0.0002309751825241293,0.0,rebound,1
2023-04-21,10347.731500525257,-0.0027131144123486717,0.0,rebound,2
2023-04-24,10379.441910331934,0.0030644793793760173,0.0,rebound,1
2023-04-25,10338.14415146583,-0.003978803409940068,0.0,rebound,2
2023-04-26,10282.970039054797,-0.005336945548704797,0.0,rebound,1
2023-04-27,10365.031850376054,0.007980360830536881,0.0,rebound,1
2023-04-28,10443.264819426387,0.007547778933983329,0.0,rebound,1
2023-05-01,10368.38781106194,-0.007169885055980051,0.0,rebound,1
2023-05-02,10401.811633345273,0.0032236277126587607,0.0,rebound,1
2023-05-03,10395.36358459829,-0.0006198967039848901,0.0,rebound,2
2023-05-04,10352.631971840143,-0.004110641480732658,0.0,rebound,2
2023-05-05,10409.17469776608,0.0054616764200386535,0.0,rebound,2
2023-05-08,10383.939890909047,-0.0024242850744400353,0.0,rebound,1
2023-05-09,10368.457554819079,-0.0014909886086227897,0.0,rebound,1
2023-05-10,10409.841090983171,0.003991291466960644,0.0,rebound,2
2023-05-11,10404.904198876658,-0.0004742523986066005,0.0,rebound,1
2023-05-12,10377.113247248428,-0.002670947381834721,0.0,rebound,1
2023-05-15,10377.962826641013,8.187049445678178e-05,0.0,rebound,1
2023-05-16,10311.107549413986,-0.006442042464770136,0.0,rebound,2
2023-05-17,10360.537806985549,0.004793884394540337,0.0,rebound,1
2023-05-18,10368.207037738124,0.0007402348116913428,0.0,rebound,1
2023-05-19,10366.526354593543,-0.00016209968979814544,0.0,rebound,1
2023-05-22,10356.395440486262,-0.0009772718228601817,0.0,rebound,2
2023-05-23,10306.729382584192,-0.004795689599482744,0.0,rebound,3
2023-05-24,10242.560744111788,-0.0062258972842375694,0.0,rebound,3
2023-05-25,10262.113284843746,0.0019089504295299875,0.0,rebound,3
2023-05-26,10353.342724063847,0.008889927122012843,0.0,defensive,0
2023-05-30,10402.854728151893,0.004782224003168257,0.8000000000000002,defensive,3
2023-05-31,10437.358120749986,0.003316723485979334,0.0,defensive,3
2023-06-01,10484.264691096942,0.004494103757319845,0.0,defensive,3
2023-06-02,10414.816265964053,-0.006624062552699833,0.0,defensive,3
2023-06-05,10420.736339222765,0.000568428007516375,0.0,defensive,3
2023-06-06,10450.432735343904,0.0028497406665367046,0.0,rebound,2
2023-06-07,10367.877023275285,-0.00789974101162446,0.8000000000000002,rebound,3
2023-06-08,10450.882142207385,0.008005989919224453,0.0,rebound,1
2023-06-09,10451.779044606033,8.582073612952714e-05,0.0,rebound,2
2023-06-12,10503.502369836522,0.004948758006626819,0.0,rebound,1
2023-06-13,10501.894893713015,-0.00015304191563023594,0.0,rebound,1
2023-06-14,10526.120376402467,0.0023067725333980604,0.0,rebound,1
2023-06-15,10626.39431285887,0.00952620081005342,0.0,rebound,1
2023-06-16,10596.771067852615,-0.0027877042893477144,0.0,rebound,2
2023-06-20,10562.011196176785,-0.0032802323890227083,0.0,rebound,2
2023-06-21,10537.009491625044,-0.002367134827578177,0.0,rebound,1
2023-06-22,10509.691317969617,-0.00259259267794516,0.0,rebound,2
2023-06-23,10496.716656714605,-0.0012345425629035514,0.0,rebound,1
2023-06-26,10481.159467535992,-0.0014821005165135514,0.0,rebound,2
2023-06-27,10523.512490808349,0.004040871947759239,0.0,rebound,2
2023-06-28,10530.286856665716,0.0006437361920066608,0.0,rebound,1
2023-06-29,10510.770942783885,-0.0018533126540116514,0.0,rebound,1
2023-06-30,10611.589036050864,0.009591883774823983,0.0,rebound,1
2023-07-03,10608.042919312138,-0.0003341739608157423,0.0,rebound,2
2023-07-05,10572.505857211008,-0.003350011153936216,0.0,rebound,2
2023-07-06,10494.903213160842,-0.007340042663323387,0.0,rebound,1
2023-07-07,10484.764933588951,-0.0009660193491995647,0.0,rebound,1
2023-07-10,10502.428303024617,0.0016846700472111118,0.0,rebound,3
2023-07-11,10554.541670343458,0.004962030286256192,0.0,rebound,3
2023-07-12,10649.084092703859,0.008957510928783496,0.0,rebound,3
2023-07-13,10715.256498131619,0.006213905801823617,0.0,rebound,2
2023-07-14,10692.47057660533,-0.002126493335018331,0.0,rebound,1
2023-07-17,10713.620827324969,0.0019780508693577614,0.0,rebound,2
2023-07-18,10787.700232528434,0.0069145069064351136,0.0,rebound,2
2023-07-19,10824.41979016646,0.0034038355577684642,0.0,rebound,2
2023-07-20,10751.265222085669,-0.006758290005275669,0.0,rebound,2
2023-07-21,10745.30985040681,-0.0005539228691546105,0.0,rebound,1
2023-07-24,10752.293770468288,0.0006499505513295256,0.0,rebound,1
2023-07-25,10774.912486985762,0.002103617795451007,0.0,rebound,1
2023-07-26,10788.385127341418,0.0012503712092259754,0.0,rebound,2
2023-07-27,10676.7487204274,-0.010347832932946843,0.0,rebound,2
2023-07-28,10757.02205113172,0.007518518306114608,0.0,rebound,1
2023-07-31,10778.233162535204,0.0019718386094830895,0.0,rebound,2
2023-08-01,10705.144497114912,-0.006781136046893565,0.0,rebound,2
2023-08-02,10597.576018484431,-0.01004829768149994,0.0,rebound,1
2023-08-03,10532.781841415586,-0.006114056361174447,0.0,rebound,1
2023-08-04,10553.901259032293,0.002005112982940804,0.0,rebound,1
2023-08-07,10574.386251790593,0.0019409877215564198,0.0,rebound,2
2023-08-08,10562.54275262425,-0.0011200176430417822,0.0,rebound,1
2023-08-09,10528.109962596884,-0.0032598959203085976,0.0,rebound,1
2023-08-10,10493.084966705372,-0.0033268075671648353,0.0,rebound,2
2023-08-11,10485.196090814034,-0.0007518166408038928,0.0,rebound,1
2023-08-14,10503.142551309877,0.0017115998919242648,0.0,rebound,2
2023-08-15,10423.586400015636,-0.0075745093342867165,0.0,rebound,1
2023-08-16,10356.989179298096,-0.00638908895286181,0.0,rebound,3
2023-08-17,10305.515773170331,-0.004969919851866955,0.0,rebound,3
2023-08-18,10315.62633843057,0.0009810828960700622,0.0,defensive,0
2023-08-21,10266.141786061176,-0.004797047774504936,0.8000000000000002,defensive,0
2023-08-22,10299.107144491622,0.0032110757008250723,0.0,defensive,0
2023-08-23,10438.82458940227,0.01356597644344103,0.0,defensive,0
2023-08-24,10396.235300924554,-0.00407989310606412,0.0,defensive,0
2023-08-25,10413.786809259913,0.0016882561645943208,0.0,defensive,0
2023-08-28,10432.241060571345,0.0017720980513084572,0.0,defensive,0
2023-08-29,10516.13530975274,0.008041824253704689,0.0,defensive,0
2023-08-30,10522.677560311686,0.0006221154793316863,0.0,defensive,3
2023-08-31,10535.572505005592,0.0012254432980575492,0.0,defensive,3
2023-09-01,10473.20230560137,-0.005919962999123974,0.0,defensive,3
2023-09-05,10388.563802261637,-0.008081434968029367,0.0,defensive,3
2023-09-06,10380.02469391122,-0.0008219719792795676,0.0,defensive,3
2023-09-07,10391.125289701617,0.0010694190156316451,0.0,defensive,3
2023-09-08,10409.481540923312,0.0017665316036453605,0.0,defensive,0
2023-09-11,10391.147509052853,-0.0017612819426578883,0.0,defensive,0
2023-09-12,10396.007947773618,0.0004677480246075725,0.0,defensive,0
2023-09-13,10390.3343658503,-0.0005457462087196885,0.0,defensive,0
2023-09-14,10370.615097262356,-0.0018978473544368326,0.0,defensive,0
2023-09-15,10349.958987743079,-0.0019917921285817265,0.0,defensive,0
2023-09-18,10389.404030436166,0.0038111303377916794,0.0,defensive,0
2023-09-19,10354.11774156064,-0.003396372763264727,0.0,defensive,0
2023-09-20,10359.419238169281,0.0005120181884122777,0.0,defensive,0
2023-09-21,10217.136827958842,-0.013734593314478334,0.0,defensive,0
2023-09-22,10255.90906169268,0.0037948237736955327,0.0,defensive,0
2023-09-25,10146.061407445422,-0.010710669681886581,0.0,defensive,0
2023-09-26,10096.778275117524,-0.004857365863342128,0.0,defensive,0
2023-09-27,10045.060232845357,-0.005122232148013073,0.0,defensive,0
2023-09-28,10050.606833339889,0.0005521719497902978,0.0,defensive,0
2023-09-29,10022.802297166178,-0.002766453472389102,0.0,defensive,0
2023-10-02,9928.982699216205,-0.009360615441501652,0.0,defensive,0
2023-10-03,9823.08742340147,-0.01066526944629435,0.0,defensive,0
2023-10-04,9885.382871059639,0.006341738088349197,0.0,defensive,0
2023-10-05,9860.77020222594,-0.0024898043054816968,0.0,defensive,0
2023-10-06,9837.386983138902,-0.002371337999719326,0.0,defensive,0
2023-10-09,9981.254445705217,0.014624560649377828,0.0,defensive,0
2023-10-10,9976.74090186522,-0.000452202061829926,0.0,defensive,0
2023-10-11,10082.394079646881,0.01058994904457309,0.0,defensive,0
2023-10-12,9959.154388018005,-0.012223256763753949,0.0,defensive,3
2023-10-13,10105.514486730539,0.01469603673265898,0.0,defensive,0
2023-10-16,10038.800293308437,-0.006601761197780087,0.0,defensive,3
2023-10-17,9999.15389845709,-0.003949316023128247,0.0,defensive,0
2023-10-18,9986.817129835503,-0.0012337812525808796,0.0,defensive,0
2023-10-19,9926.900809513503,-0.005999541149401934,0.0,defensive,0
2023-10-20,9944.02614553759,0.0017251442673502538,0.0,defensive,0
2023-10-23,9981.693668956237,0.003787954985974202,0.0,defensive,0
2023-10-24,10041.555869452739,0.005997198720160819,0.0,defensive,0
2023-10-25,9948.293375924655,-0.009287653700338983,0.0,defensive,0
2023-10-26,10001.344837383916,0.005332719839932376,0.0,defensive,0
2023-10-27,10008.891967535144,0.0007546115321427904,0.0,defensive,0
2023-10-30,9988.711904203363,-0.0020162135226595105,0.0,defensive,0
2023-10-31,9961.854943449553,-0.0026887311408499925,0.0,defensive,0
2023-11-01,10051.03046451539,0.00895169841079403,0.0,defensive,0
2023-11-02,10170.297134390257,0.011866113658289103,0.0,defensive,0
2023-11-03,10216.404587844814,0.004533540450715756,0.0,defensive,3
2023-11-06,10159.212206161548,-0.005598092870295235,0.0,defensive,3
2023-11-07,10211.515713367824,0.005148382191933654,0.0,defensive,3
