state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,-0.004780587582975285,-0.005052638512833414,0.003116791410400222,-0.005980418662311892
2,-0.005535163430537631,-0.0034229606583118565,0.00577624735606464,-0.008852504522311944
3,-0.0046335399022346705,-0.004038493221917331,0.0026269788433674426,-0.001280572838683151
4,-0.0023381968868490593,-0.005569726093848545,0.0016842881525923768,-0.005088878358455083
5,0.0,0.0,0.0,0.0
6,-0.0033363407074689148,0.0014953892946080614,-0.0023367242275777566,-0.0012563099235492709
7,-0.0022402559788622135,-0.0002810720680962814,-0.0015915368304440624,0.00448678374546073
8,-0.0010030331810256948,0.0051980104038521335,-0.0017261661666881888,-0.0017613702016461437
9,-0.0010248499117755285,0.00013505149304482135,-0.0005297608405280959,0.005286384331456584
10,0.011984900364251918,0.004990035901752465,0.004322177052767103,0.0009746884476585422
11,-0.00010170053345171003,0.0016490228799383177,-0.0004222029603833373,-0.0005373710734145042
12,-0.0005903062875313911,-0.0001100688147343162,-0.0004404805679471751,-0.002447122097611408
13,-0.0008964291692077841,0.0012041926870921006,0.0034696285628480067,-0.0006203554875010484
14,-0.000320243961244827,-0.0004327118085930481,0.0027829756362144275,0.0001037005354835481
15,0.0,0.0,0.0,0.0
16,-0.0006734730592971676,0.000262836080692205,-0.0034246158090387208,-0.0015272689944126928
17,0.00014693534012803625,-0.0006048706436960849,-0.0033485332244075298,-0.006112537897127235
18,-0.001691131711182318,-0.0018134820659202896,0.004019346049465696,-0.00136541988284013
19,-0.002224425908698587,-0.0013822744976125616,-0.002129024783015923,-0.005834684231079033
