state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.00689529788333257,0.0007127663849209881
1,0.004406605598256749,0.0038868868281021975,0.006760242831227977,0.004390907672384463
2,0.0059407610231007775,0.004602627650932792,0.0047713030787936705,0.004952033719140942
3,0.005283694827111611,0.006956441775194935,0.006569808398864951,0.006354887452065464
4,0.0049879668614571755,0.0059437069047027485,0.006058226578057452,0.006446427767134526
5,0.0,0.0,0.0,0.0
6,0.009360417150898378,0.006198450510818482,0.0035829603445237473,0.005666227822872239
7,0.005347106454063326,0.004450950329598294,0.004506460069823972,0.007654627078221752
8,0.004746686149857523,0.004895020733740614,0.004643693760539809,0.00200175978513956
9,0.006378233909546954,0.0028869037715279627,0.005586581350575329,0.006531408854857068
10,0.0,0.0,0.0,0.0
11,0.015904482023105782,0.020738428459515963,0.010088700472633544,0.01597805405112212
12,0.015880976188554347,0.0161988603046306,0.013588110838096157,0.013859322358478456
13,0.012484932068756205,0.012392397666309828,0.019801159206147518,0.009245762861725688
14,0.008122165079084743,0.010765257720851643,0.013024531717675362,0.008940178374641238
15,0.0,0.0,0.0,0.0
16,-0.000737505456909728,0.005038495209434871,0.0013395930221191071,0.0007567280718185146
17,0.0019148176361532552,-0.0006347795210875249,0.007855808047048402,0.0004896096109694221
18,0.0028629135037660605,0.0009325460098125537,0.004982472789007805,0.0018725007992941025
19,0.004322111306146647,0.002166602888557563,-0.0016656753065794375,-0.007294976877093782
