state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,-0.00443322846244176,-0.004531812734421461,-0.0052905977208991175,0.0010691981172563877
2,-0.007115797777426195,0.00026864742996298113,-0.005874101230484512,-0.006809547899460063
3,-0.005109367740140684,-0.0031287543208897753,0.002386955965661461,-0.010119681191966611
4,-0.003496881500095974,-0.0017462837362318532,-0.0020861711117441638,0.00210366527335752
5,0.0,0.0,0.0,0.0
6,0.0020510827172801373,-0.0018924096053877185,-0.003646176424432869,-0.002113261250214618
7,-0.0028871319363590665,-0.0013593646106417083,-0.0025156356497695836,-0.002019152908891312
8,-0.0034036781057812664,-0.0018974677235543838,0.0014994960834635806,-0.0015401288068950872
9,-0.001120487243137899,-0.001304571933697622,-0.0010213240178214402,-0.0011227116870042896
10,0.0,0.0,0.0,0.0
11,-0.001530569367965234,0.0029744086145105427,-0.0020573322988030785,-0.00171658895924804
12,-0.002969256172990679,-0.003527976790503498,-0.0009440135839011896,-0.00389606234958894
13,-0.0025379033009347253,-0.0027891172017427165,-0.0020996225406024493,-0.00480374482351351
14,-0.002907026027368548,-0.0013167352911422428,-0.0024705784164414926,-0.002123115239181786
15,0.006232587083201204,0.004407587886643058,0.00667226763979231,0.0020005381232503974
16,-0.003761898673728791,0.002242977048700928,-0.0008703346612422133,-0.0024516985087474777
17,-0.000943950342560727,-0.0018685254518019689,-0.0025712791802295124,-0.0029809022651933284
18,-0.002639770181171936,-0.0027483698824305887,0.004296082395842613,-0.004214191319027455
19,-0.001134257127799237,-0.0013678537163779362,-0.0019698434465828286,0.005347311167037821
