validation_rank,experiment_name,architecture,n_clusters,target_cluster_count,best_mapping,objective,validation_n_days,validation_total_return,validation_annual_return,validation_annual_vol,validation_sharpe,validation_max_drawdown,validation_calmar,validation_final_nav,validation_avg_turnover,validation_total_turnover,test_n_days,test_total_return,test_annual_return,test_annual_vol,test_sharpe,test_max_drawdown,test_calmar,test_final_nav,test_avg_turnover,test_total_turnover,test_rank
1,hmm_baseline,hmm_baseline,4,4,0->defensive; 1->cautious; 2->rebound; 3->aggressive,sharpe,416,0.3139526700215265,0.17986399100724393,0.10218334862448444,1.5644818178226982,-0.09983164710164805,1.8016730789196274,131395.26700215266,0.0038461538461538464,1.6,416,0.22582258253073895,0.13127119755775518,0.11236015120209614,0.990308364373929,-0.08982709447103276,1.4613764180036706,122582.2582530739,0.032692307692307694,13.6,2
2,encoder_only,encoder_only,4,4,0->aggressive; 1->rebound; 2->cautious; 3->defensive,sharpe,416,0.23521847066103763,0.13651600835262445,0.10595310275708925,1.0996941601583106,-0.10381032209654717,1.3150523531336302,123521.84706610376,0.05096153846153846,21.2,416,0.31770082008698664,0.18190165448981488,0.1039174223185104,1.5579837420676281,-0.07764998443618398,2.3425845582661937,131770.08200869866,0.05961538461538462,24.8,1
