Date,cluster,action,portfolio_return,transaction_cost,turnover,portfolio_nav
2015-04-01,3,rebound,0.004585849988881597,0.001,1.0,100458.58499888815
2015-04-02,3,cautious,-0.0043892360890624435,0.0004,0.4,100017.64855215489
2015-04-06,3,cautious,0.00345562580775478,0.0,0.0,100363.27211972266
2015-04-07,3,cautious,0.001068718199643026,0.0,0.0,100470.53217521273
2015-04-08,3,cautious,-0.0005183488434061578,0.0,0.0,100418.4533910633
2015-04-09,3,cautious,-0.00593717861588109,0.0,0.0,99822.25109695003
2015-04-10,3,cautious,0.0056253080770918285,0.0,0.0,100383.78201231919
2015-04-13,3,cautious,-0.0029484635670663393,0.0,0.0,100087.80408833153
2015-04-14,3,cautious,0.0015850982747977363,0.0,0.0,100246.45309392024
2015-04-15,3,cautious,0.0036048401966294994,0.0,0.0,100607.82553760275
2015-04-16,3,cautious,-0.003115699173219644,0.0,0.0,100294.36181875582
2015-04-17,3,cautious,0.002621366387148394,0.0,0.0,100557.27008764801
2015-04-20,3,cautious,-0.003072202163778193,0.0,0.0,100248.3378249011
2015-04-21,3,cautious,-0.000442938418891248,0.0,0.0,100203.93398464847
2015-04-22,3,cautious,-0.00866257844200341,0.0,0.0,99335.90954630912
2015-04-23,3,cautious,0.0046649792110458055,0.0,0.0,99799.30949925298
2015-04-24,3,cautious,-0.001021505653451826,0.0,0.0,99697.3639403889
2015-04-27,3,cautious,0.004803008829959754,0.0,0.0,100176.2112597183
2015-04-28,3,cautious,-0.001961449110230618,0.0,0.0,99979.72071927664
2015-04-29,3,cautious,-0.00825130550463783,0.0,0.0,99154.75749935352
2015-04-30,3,cautious,-0.0076043265305793415,0.0,0.0,98400.75234626804
2015-05-01,3,cautious,-0.00316323009292,0.0,0.0,98089.48812528036
2015-05-04,3,cautious,-0.00021387459578898812,0.0,0.0,98068.50927565641
2015-05-05,3,cautious,-0.0031478258661123857,0.0,0.0,97759.80668550743
2015-05-06,3,cautious,-0.008240657393498753,0.0,0.0,96954.20161175748
2015-05-07,3,cautious,0.0041056415785352355,0.0,0.0,97352.2608131084
2015-05-08,3,cautious,0.006485198371207668,0.0,0.0,97983.60953636697
2015-05-11,3,cautious,-0.01231986561086439,0.0,0.0,96776.4646348115
2015-05-12,3,cautious,0.002703162476750609,0.0,0.0,97038.06714264491
2015-05-13,3,cautious,0.0022240636195347994,0.0,0.0,97253.88597748685
2015-05-14,3,cautious,0.005826693026403529,0.0,0.0,97820.55451670251
2015-05-15,3,cautious,0.009241348660658866,0.0,0.0,98724.54836717034
2015-05-18,3,cautious,-0.005804759373275958,0.0,0.0,98151.47611966357
2015-05-19,3,cautious,-0.0078059206916318066,0.0,0.0,97385.31348130689
2015-05-20,3,cautious,0.000955661836722721,0.0,0.0,97478.38090885826
2015-05-21,3,cautious,0.005460194694940113,0.0,0.0,98010.63184716817
2015-05-22,3,cautious,-0.0007839033897605207,0.0,0.0,97933.8009806306
2015-05-26,3,cautious,-0.0007672988365733373,0.0,0.0,97858.65648907695
2015-05-27,3,cautious,0.0037094541616383256,0.0,0.0,98221.65868964269
2015-05-28,3,cautious,-0.0009736694113184231,0.0,0.0,98126.02326504762
2015-05-29,3,cautious,-0.0007712297054773275,0.0,0.0,98050.34556102527
2015-06-01,3,cautious,-0.003951032885686346,0.0,0.0,97662.94542126075
2015-06-02,3,cautious,-0.004668013375000013,0.0,0.0,97207.0534857924
2015-06-03,3,cautious,-0.007784633788950224,0.0,0.0,96450.33217270262
2015-06-04,3,cautious,0.0005618045269327086,0.0,0.0,96504.5184059414
2015-06-05,3,cautious,-0.0069811197889046665,0.0,0.0,95830.80880277896
2015-06-08,3,cautious,-0.001404877400420301,0.0,0.0,95696.17826522795
2015-06-09,3,cautious,-0.002543717659681211,0.0,0.0,95452.75420661068
2015-06-10,3,cautious,0.0026498269063026433,0.0,0.0,95705.68748298807
2015-06-11,3,cautious,0.008010045983136505,0.0,0.0,96472.2944405745
2015-06-12,3,cautious,-0.0023757957486577716,0.0,0.0,96243.09597357931
2015-06-15,3,cautious,0.0006834334394869802,0.0,0.0,96308.87172368742
2015-06-16,3,cautious,0.0037027472956681633,0.0,0.0,96665.47913801114
2015-06-17,3,cautious,-0.0012024361254034947,0.0,0.0,96549.24507381616
2015-06-18,3,cautious,0.005030054326812028,0.0,0.0,97034.89302175015
2015-06-19,3,cautious,0.003285017515823374,0.0,0.0,97353.65434497265
2015-06-22,3,cautious,-0.010482575089425718,0.0,0.0,96333.13735307148
2015-06-23,3,cautious,-0.0041679696285853995,0.0,0.0,95931.62376235751
2015-06-24,3,cautious,0.00047385084302009644,0.0,0.0,95977.08104314962
2015-06-25,3,cautious,-0.0027140778048707955,0.0,0.0,95716.59177771411
2015-06-26,3,cautious,-0.00423336744019721,0.0,0.0,95311.3882745957
2015-06-29,3,cautious,0.005655747267043499,0.0,0.0,95850.44539834787
2015-06-30,3,cautious,-0.004002380969546382,0.0,0.0,95466.81539976297
2015-07-01,3,cautious,-0.004035856718830855,0.0,0.0,95081.52501140645
2015-07-02,3,cautious,0.00045055707896749517,0.0,0.0,95124.36466557937
2015-07-06,3,cautious,0.007365341243733604,0.0,0.0,95824.9880719347
2015-07-07,3,cautious,0.0021642503747784096,0.0,0.0,96032.37733828253
2015-07-08,3,cautious,-0.0006847230465677138,0.0,0.0,95966.62175630232
2015-07-09,3,cautious,-0.006609144529009603,0.0,0.0,95332.36448315413
2015-07-10,3,cautious,-0.00221548721142344,0.0,0.0,95121.15684880696
2015-07-13,3,cautious,0.0007249429856171938,0.0,0.0,95190.11426424829
2015-07-14,3,cautious,0.001939388936087294,0.0,0.0,95374.72491867724
2015-07-15,3,cautious,0.002567670333866257,0.0,0.0,95619.61577045158
2015-07-16,3,cautious,0.004080328194719462,0.0,0.0,96009.77518464801
2015-07-17,3,cautious,-0.0007134625457219213,0.0,0.0,95941.27580603058
2015-07-20,3,cautious,-0.009674856739603598,0.0,0.0,95013.05770719243
2015-07-21,3,cautious,4.364769823803657e-05,0.0,0.0,95017.20480846391
2015-07-22,3,cautious,0.0003289615502931947,0.0,0.0,95048.46181546224
2015-07-23,3,cautious,0.00194878980296217,0.0,0.0,95233.69128863544
2015-07-24,3,cautious,0.0008124133038323266,0.0,0.0,95311.0604064114
2015-07-27,3,cautious,-0.0009986807074617075,0.0,0.0,95215.8750891758
2015-07-28,3,cautious,0.0012254727161473019,0.0,0.0,95332.55954624168
2015-07-29,3,cautious,0.0010067804770868879,0.0,0.0,95428.53850602356
2015-07-30,3,cautious,0.0005856874016925697,0.0,0.0,95484.42979878846
2015-07-31,3,cautious,0.004403304041334222,0.0,0.0,95904.87677440597
2015-08-03,3,cautious,0.0008259205310629076,0.0,0.0,95984.08658116302
2015-08-04,3,cautious,-0.0031540206789280266,0.0,0.0,95681.35078723801
2015-08-05,3,cautious,-0.003106658773023752,0.0,0.0,95384.10147940008
2015-08-06,3,cautious,0.0024227580744363266,0.0,0.0,95615.19408143216
2015-08-07,3,cautious,0.005418331591434522,0.0,0.0,96133.2689081447
2015-08-10,3,cautious,0.0018930308553114722,0.0,0.0,96315.2521524098
2015-08-11,3,cautious,0.005177102843958103,0.0,0.0,96813.88611824457
2015-08-12,3,cautious,0.0023859046636165223,0.0,0.0,97044.87482063693
2015-08-13,3,cautious,-0.00414096360998063,0.0,0.0,96643.01552546954
2015-08-14,3,cautious,0.002002593291224364,0.0,0.0,96836.55218000455
2015-08-17,3,cautious,0.004269381365201585,0.0,0.0,97249.98435135222
2015-08-18,3,cautious,-0.004073142273363884,0.0,0.0,96853.87132900675
2015-08-19,3,cautious,0.0056114980649283,0.0,0.0,97397.36664055029
2015-08-20,3,cautious,0.002998740247019971,0.0,0.0,97689.43604384907
2015-08-21,1,defensive,-0.002838354055252946,0.00019999999999999996,0.19999999999999996,97412.15883689863
2015-08-24,1,aggressive,-0.03107786539015223,0.0009999999999999998,0.9999999999999999,94384.79687720137
2015-08-25,1,aggressive,-0.012689950993044275,0.0,0.0,93187.05843034125
2015-08-26,1,aggressive,0.02165012380876439,0.0,0.0,95204.5697827327
2015-08-27,1,aggressive,0.017484857889367735,0.0,0.0,96869.20815580217
2015-08-28,1,aggressive,0.001525861510079052,0.0,0.0,97017.01715203896
2015-08-31,1,aggressive,-0.007081695818425561,0.0,0.0,96329.97214735723
2015-09-01,1,aggressive,-0.019102884306926207,0.0,0.0,94489.79183413685
2015-09-02,1,aggressive,0.011034428280662279,0.0,0.0,95532.43266538533
2015-09-03,1,aggressive,0.0007589475009107229,0.0,0.0,95604.93676641265
2015-09-04,1,aggressive,-0.009093965947310878,0.0,0.0,94735.50872706408
2015-09-08,1,aggressive,0.014668791255612204,0.0,0.0,96125.16412907561
2015-09-09,1,aggressive,-0.009693347212708005,0.0,0.0,95193.38953729394
2015-09-10,1,aggressive,0.002694314545979637,0.0,0.0,95449.87047140537
2015-09-11,1,aggressive,0.004234072186126227,0.0,0.0,95854.01211313771
2015-09-14,1,aggressive,-0.002227568032032601,0.0,0.0,95640.49078001242
2015-09-15,1,aggressive,0.004615358321439833,0.0,0.0,96081.90591500055
2015-09-16,1,aggressive,0.0066434776514495255,0.0,0.0,96720.22390965553
2015-09-17,1,aggressive,0.0018925587189686623,0.0,0.0,96903.27261271633
2015-09-18,1,aggressive,-0.00762428813018936,0.0,0.0,96164.45414155872
2015-09-21,1,aggressive,-0.00026490813824708886,0.0,0.0,96138.97939504652
2015-09-22,1,aggressive,-0.006986792677492348,0.0,0.0,95467.27627778762
2015-09-23,1,aggressive,-0.0007365585043862088,0.0,0.0,95396.95904355461
2015-09-24,1,aggressive,0.0009298415073097814,0.0,0.0,95485.66309574444
2015-09-25,1,aggressive,-0.00252601741069527,0.0,0.0,95244.46464829282
2015-09-28,1,aggressive,-0.015411109491455854,0.0,0.0,93776.64177514288
2015-09-29,1,aggressive,0.0005697781572333915,0.0,0.0,93830.07365728506
2015-09-30,1,aggressive,0.011329855479994834,0.0,0.0,94893.15483149936
2015-10-01,1,aggressive,0.0025581974054092243,0.0,0.0,95135.9102539804
2015-10-02,1,aggressive,0.01378556193134184,0.0,0.0,96447.41223668122
2015-10-05,1,aggressive,0.009540820438364085,0.0,0.0,97367.59967857627
2015-10-06,1,aggressive,-0.0005333541878064008,0.0,0.0,97315.66826153104
2015-10-07,1,aggressive,0.004923334423778025,0.0,0.0,97794.785841056
2015-10-08,1,aggressive,0.004133072502805034,0.0,0.0,98198.97878133337
2015-10-09,1,aggressive,0.0025275373443234056,0.0,0.0,98447.1803673776
2015-10-12,1,aggressive,0.0025786833423858905,0.0,0.0,98701.04447149583
2015-10-13,1,aggressive,-0.0035766782370035056,0.0,0.0,98348.02259376513
2015-10-14,1,aggressive,0.00013746469552646846,0.0,0.0,98361.54197474661
2015-10-15,1,aggressive,0.009311289072921426,0.0,0.0,99277.41472573177
2015-10-16,1,aggressive,0.0025412118647222927,0.0,0.0,99529.69966993175
2015-10-19,1,aggressive,-0.0006222960082872599,0.0,0.0,99467.76273512114
2015-10-20,1,aggressive,-0.0014909884292290457,0.0,0.0,99319.45745180178
2015-10-21,1,aggressive,-0.003242923036388379,0.0,0.0,98997.37209526973
2015-10-22,1,aggressive,0.012128239790277984,0.0,0.0,100198.03596264853
2015-10-23,1,aggressive,0.005797076259178114,0.0,0.0,100778.89161814388
2015-10-26,1,aggressive,-0.0004522730394666664,0.0,0.0,100733.31204251766
2015-10-27,3,rebound,-0.0001673016328899376,0.0004,0.4,100716.45919492653
2015-10-28,3,cautious,-0.0010138529744942446,0.0004,0.4,100614.34751319123
2015-10-29,3,cautious,-0.009406393644008193,0.0,0.0,99667.92935424711
2015-10-30,3,cautious,0.0005786059493849474,0.0,0.0,99725.59781113434
2015-11-02,3,cautious,-0.00023793884977473274,0.0,0.0,99701.86921709806
2015-11-03,3,cautious,-0.006858045314684158,0.0,0.0,99018.1092800485
2015-11-04,3,cautious,-0.0032792620027586204,0.0,0.0,98693.40295670144
2015-11-05,3,cautious,-0.0022906244039997193,0.0,0.0,98467.33343937504
2015-11-06,3,cautious,-0.010392810014188935,0.0,0.0,97443.98115033582
2015-11-09,3,cautious,-0.004187237407080768,0.0,0.0,97035.96006736826
2015-11-10,3,cautious,0.0012431452758245088,0.0,0.0,97156.5898627111
2015-11-11,3,cautious,-0.003029965257812339,0.0,0.0,96862.20877085956
2015-11-12,3,cautious,-0.00220505231689938,0.0,0.0,96648.6225329894
2015-11-13,3,cautious,-0.001920357631403635,0.0,0.0,96463.02261314352
2015-11-16,3,cautious,0.004628681406628776,0.0,0.0,96909.51921234018
2015-11-17,3,cautious,-0.003512598696300073,0.0,0.0,96569.11496149586
2015-11-18,3,cautious,0.005858712258892496,0.0,0.0,97134.88561915116
2015-11-19,3,cautious,0.005716974720924672,0.0,0.0,97690.20330475575
