epoch,train_loss,val_loss
1,0.9846398868868428,0.9798110276460648
2,0.9801518840174521,0.9788604974746704
3,0.9694206964585089,0.9831168130040169
4,0.9679646376640566,0.9807637259364128
5,0.9601479268843128,0.9795198291540146
6,0.9764245133246144,0.9799811318516731
7,1.0050137927455287,0.9777496755123138
8,0.9559969402128651,0.9783783033490181
9,0.9621316406034655,0.9781064689159393
10,0.9572930259089316,0.9767864346504211
11,0.9570025667067497,0.9779805541038513
12,0.9604264478529653,0.9775983467698097
13,0.969034779456354,0.9779178500175476
14,0.957387505039092,0.9776239395141602
15,0.9638710021972656,0.9776079505681992
16,0.9598032812918386,0.9783679023385048
17,0.9582315779501392,0.9783365651965141
18,0.9966991005405303,0.9788416400551796
