epoch,train_loss,val_loss
1,0.9845209698523244,0.9797908887267113
2,0.9803004130240409,0.9787753224372864
3,0.9697911508621708,0.9799357205629349
4,0.9676367544358776,0.978492446243763
5,0.9602176623959695,0.9797322750091553
6,0.9761326351473408,0.981276623904705
7,1.00472225681428,0.9772942513227463
8,0.9557271868951859,0.9789258241653442
9,0.9620267229695474,0.9792727157473564
10,0.9570519501163114,0.9770228415727615
11,0.9566548485909739,0.9775302186608315
12,0.9602861154463983,0.9775612652301788
13,0.9690041157507128,0.979518748819828
14,0.9573784874331567,0.9778180792927742
15,0.9636630685098709,0.978412464261055
16,0.9595115261693155,0.9782585203647614
17,0.9580717490565392,0.9779915064573288
18,0.9969686115941694,0.9801335707306862
