Date,portfolio_nav,portfolio_return,turnover,action,cluster
2023-02-14,10000.0,0.0,0.0,rebound,1
2023-02-15,9967.657216926862,-0.0032342783073137753,1.0000000000000002,rebound,1
2023-02-16,9869.158227129672,-0.009881859664066352,0.0,defensive,3
2023-02-17,9896.865931562957,0.0028075043276859736,0.8000000000000002,defensive,3
2023-02-21,9790.817580844212,-0.01071534680292437,0.0,defensive,3
2023-02-22,9811.586618797997,0.0021212771846980897,0.0,defensive,3
2023-02-23,9853.85596574677,0.004308105160870612,0.0,defensive,3
2023-02-24,9774.363456704532,-0.008067147451572748,0.0,defensive,3
2023-02-27,9798.113971248134,0.002429878390424667,0.0,defensive,3
2023-02-28,9823.459000567,0.0025867253017508142,0.0,defensive,3
2023-03-01,9791.650863392668,-0.0032379772921631083,0.0,aggressive,2
2023-03-02,9829.60945763371,0.0038766286472646473,1.4,recession,0
2023-03-03,9858.776148252915,0.00296722781763772,1.6,aggressive,2
2023-03-06,9835.849609091725,-0.0023254954587089913,1.6,defensive,3
2023-03-07,9788.145377366027,-0.0048500367148357525,1.4,defensive,3
2023-03-08,9792.430930855182,0.00043783100106643553,0.0,defensive,3
2023-03-09,9808.093946273933,0.0015995022614249677,0.0,defensive,3
2023-03-10,9982.111373959124,0.01774222684228043,0.0,aggressive,2
2023-03-13,9981.930449360754,-1.8124882761959456e-05,1.4,defensive,3
2023-03-14,9904.357109610077,-0.007771376503193866,1.4,defensive,3
2023-03-15,9993.989112393207,0.009049754748459149,0.0,defensive,3
2023-03-16,9985.298345842808,-0.0008695993614422194,0.0,defensive,3
2023-03-17,10106.264192898883,0.01211439486997773,0.0,aggressive,2
2023-03-20,10161.35126504796,0.005450784889216056,1.4,aggressive,2
2023-03-21,10240.18110232219,0.007757810474024353,0.0,rebound,1
2023-03-22,10208.92333215406,-0.003052462632818321,0.5999999999999999,aggressive,2
2023-03-23,10237.676663795326,0.002816490114163673,0.5999999999999999,rebound,1
2023-03-24,10250.743694711813,0.0012763668306400321,0.5999999999999999,rebound,1
2023-03-27,10193.190632795266,-0.005614525504743529,0.0,rebound,1
2023-03-28,10202.15689666979,0.0008796327075134224,0.0,aggressive,2
2023-03-29,10307.555939432343,0.010331054876930725,0.5999999999999999,rebound,1
2023-03-30,10359.669318698783,0.0050558424880408305,0.5999999999999999,aggressive,2
2023-03-31,10480.38542204588,0.011652505464552754,0.5999999999999999,rebound,1
2023-04-03,10519.023892444226,0.003686741359441626,0.5999999999999999,aggressive,2
2023-04-04,10490.861582199235,-0.002677274101945892,0.5999999999999999,aggressive,2
2023-04-05,10479.017888164994,-0.0011289534173568592,0.0,aggressive,2
2023-04-06,10506.95486432294,0.0026659918377939353,0.0,rebound,1
2023-04-10,10456.60877581385,-0.004791691708892997,0.5999999999999999,rebound,1
2023-04-11,10475.540084615799,0.0018104635267350623,0.0,aggressive,2
2023-04-12,10439.13629100648,-0.0034751233172961465,0.5999999999999999,aggressive,2
2023-04-13,10555.970516614152,0.011191943696369368,0.0,aggressive,2
2023-04-14,10506.992206299761,-0.0046398680478789926,0.0,rebound,1
2023-04-17,10485.182148020089,-0.0020757661042705147,0.5999999999999999,rebound,1
2023-04-18,10504.211921303167,0.001814920619826621,0.0,aggressive,2
2023-04-19,10490.461923446239,-0.0013089985198264536,0.5999999999999999,rebound,1
2023-04-20,10481.74460993464,-0.0008309751825241292,0.5999999999999999,aggressive,2
2023-04-21,10465.714752228592,-0.0015293119898051038,0.5999999999999999,rebound,1
2023-04-24,10491.50729042589,0.0024644793793760175,0.5999999999999999,aggressive,2
2023-04-25,10372.742775999177,-0.011320062135885055,0.5999999999999999,rebound,1
2023-04-26,10311.160366947348,-0.005936945548704797,0.5999999999999999,rebound,1
2023-04-27,10393.447147257119,0.007980360830536883,0.0,rebound,1
2023-04-28,10471.894588686655,0.00754777893398333,0.0,rebound,1
2023-05-01,10396.812308167433,-0.007169885055980052,0.0,rebound,1
2023-05-02,10430.327760447353,0.0032236277126587603,0.0,aggressive,2
2023-05-03,10381.459149936098,-0.004685242078064711,0.5999999999999999,aggressive,2
2023-05-04,10319.679425756796,-0.005950967324249534,0.0,aggressive,2
2023-05-05,10452.935675603287,0.012912828427004997,0.0,rebound,1
2023-05-08,10421.323018255478,-0.0030242850744400356,0.5999999999999999,rebound,1
2023-05-09,10405.78494434848,-0.00149098860862279,0.0,aggressive,2
2023-05-10,10447.048285391314,0.003965423200990293,0.5999999999999999,rebound,1
2023-05-11,10435.825518712374,-0.0010742523986066004,0.5999999999999999,rebound,1
2023-05-12,10407.951977865885,-0.002670947381834721,0.0,rebound,1
2023-05-15,10408.804082040595,8.187049445678183e-05,0.0,aggressive,2
2023-05-16,10330.775436711423,-0.007496408301488034,0.5999999999999999,rebound,1
2023-05-17,10374.101514598948,0.004193884394540339,0.5999999999999999,rebound,1
2023-05-18,10381.780785680074,0.0007402348116913432,0.0,rebound,1
2023-05-19,10380.097902235162,-0.00016209968979814544,0.0,aggressive,2
2023-05-22,10371.117228661553,-0.0008651819720963176,0.5999999999999999,defensive,3
2023-05-23,10360.011304694353,-0.0010708512614733255,1.4,defensive,3
2023-05-24,10311.101343765034,-0.004721033548212084,0.0,defensive,3
2023-05-25,10284.980062723624,-0.0025333162938221245,0.0,recession,0
2023-05-26,10292.250065608272,0.0007068562933823751,0.8999999999999999,defensive,3
2023-05-30,10340.440685912074,0.004682224003168258,0.8999999999999999,defensive,3
2023-05-31,10374.737068390416,0.003316723485979334,0.0,defensive,3
2023-06-01,10421.362213230674,0.004494103757319845,0.0,defensive,3
2023-06-02,10352.330458045892,-0.006624062552699833,0.0,defensive,3
2023-06-05,10358.215012621311,0.000568428007516375,0.0,aggressive,2
2023-06-06,10369.00100185158,0.001041298063143749,1.4,defensive,3
2023-06-07,10258.19915017707,-0.010685875298374886,1.4,rebound,1
2023-06-08,10332.119629842644,0.007205989919224455,0.8000000000000002,aggressive,2
2023-06-09,10336.559307187801,0.00042969666479023634,0.5999999999999999,rebound,1
2023-06-12,10381.510502235908,0.00434875800662682,0.5999999999999999,rebound,1
2023-06-13,10379.92169598151,-0.00015304191563023572,0.0,rebound,1
2023-06-14,10403.865814248622,0.0023067725333980604,0.0,rebound,1
2023-06-15,10502.975129196004,0.009526200810053422,0.0,aggressive,2
2023-06-16,10462.357129809692,-0.003867285115567131,0.5999999999999999,aggressive,2
2023-06-20,10415.343258295845,-0.004493621363764622,0.0,rebound,1
2023-06-21,10384.439530572974,-0.002967134827578177,0.5999999999999999,aggressive,2
2023-06-22,10385.364743955402,8.909613077382568e-05,0.5999999999999999,rebound,1
2023-06-23,10366.312350301338,-0.0018345425629035517,0.5999999999999999,aggressive,2
2023-06-26,10329.115432508897,-0.0035882497589760916,0.5999999999999999,aggressive,2
2023-06-27,10412.26715818743,0.008050227168226655,0.0,rebound,1
2023-06-28,10412.722551103085,4.373619200666117e-05,0.5999999999999999,rebound,1
2023-06-29,10393.424520636412,-0.0018533126540116514,0.0,rebound,1
2023-06-30,10493.117040660762,0.009591883774823985,0.0,aggressive,2
2023-07-03,10491.7079734263,-0.00013428490590563434,0.5999999999999999,aggressive,2
2023-07-05,10465.552971067913,-0.0024929213074395442,0.0,rebound,1
2023-07-06,10382.456033982364,-0.007940042663323389,0.5999999999999999,rebound,1
2023-07-07,10372.426380561323,-0.0009660193491995653,0.0,defensive,3
2023-07-10,10374.229670672416,0.00017385422127200797,0.8000000000000002,defensive,3
2023-07-11,10411.888996551672,0.0036300840712749863,0.0,defensive,3
2023-07-12,10501.872750750108,0.008642404296495954,0.0,aggressive,2
2023-07-13,10565.642133705986,0.00607219154805725,1.4,rebound,1
2023-07-14,10536.834980848247,-0.002726493335018331,0.5999999999999999,aggressive,2
2023-07-17,10561.055292385707,0.0022986325192984724,0.5999999999999999,aggressive,2
2023-07-18,10640.729270129877,0.007544130348565959,0.0,aggressive,2
2023-07-19,10671.852936973924,0.0029249561805330558,0.0,aggressive,2
2023-07-20,10596.850565488021,-0.007028055196117689,0.0,rebound,1
2023-07-21,10584.62261727949,-0.0011539228691546104,0.5999999999999999,rebound,1
2023-07-24,10591.502098585206,0.0006499505513295259,0.0,rebound,1
2023-07-25,10613.782570880347,0.0021036177954510075,0.0,aggressive,2
