Date,portfolio_nav,portfolio_return,turnover,action,cluster
2023-02-14,10000.0,0.0,0.0,recession,0
2023-02-15,9960.745552112903,-0.003925444788709719,1.0,recession,0
2023-02-16,9945.000859128144,-0.001580674147571104,0.0,recession,0
2023-02-17,9958.675441795613,0.001375020762810464,0.0,recession,0
2023-02-21,9931.87508796458,-0.002691156468314493,0.0,recession,0
2023-02-22,9929.800662747404,-0.00020886541552340716,0.0,recession,0
2023-02-23,9938.45049455527,0.0008710982326479934,0.0,recession,0
2023-02-24,9911.229156288646,-0.0027389921881220917,0.0,recession,0
2023-02-27,9921.748633310932,0.0010613695694454473,0.0,recession,0
2023-02-28,9935.297079540918,0.001365530082519917,0.0,recession,0
2023-03-01,9936.092617438326,8.007187817722357e-05,0.0,recession,0
2023-03-02,9926.118519561958,-0.0010038249702768454,0.0,recession,0
2023-03-03,9971.45336418567,0.00456722781763772,0.0,recession,0
2023-03-06,9953.663319765836,-0.0017840974399710996,0.0,recession,0
2023-03-07,9924.968318250749,-0.0028828583601080426,0.0,recession,0
2023-03-08,9925.002242577624,3.418079109951405e-06,0.0,recession,0
2023-03-09,9946.990107411615,0.002215401497811764,0.0,recession,0
2023-03-10,10024.190542817274,0.00776118550154541,0.0,recession,0
2023-03-13,10072.476237748186,0.004816917109133678,0.0,recession,0
2023-03-14,10044.249486720457,-0.0028023646183392486,0.0,recession,0
2023-03-15,10079.3226332414,0.0034918633360623732,0.0,recession,0
2023-03-16,10075.509999177917,-0.00037826292521971896,0.0,recession,0
2023-03-17,10149.312522175169,0.0073249416658086606,0.0,recession,0
2023-03-20,10141.156961719045,-0.0008035579196427168,0.0,recession,0
2023-03-21,10094.160409979815,-0.004634239654965633,0.0,recession,0
2023-03-22,10141.981050685215,0.004737455990705342,0.0,recession,0
2023-03-23,10167.41343902821,0.0025076351667288055,0.0,recession,0
2023-03-24,10148.83200132803,-0.0018275481578091445,0.0,recession,0
2023-03-27,10106.202891577095,-0.004200395646056343,0.0,recession,0
2023-03-28,10124.595125748689,0.001819895599654231,0.0,recession,0
2023-03-29,10112.515783674457,-0.001193069147378667,0.0,aggressive,2
2023-03-30,10157.499220855132,0.004448293396317494,1.6,aggressive,2
2023-03-31,10281.95403556485,0.012252505464552754,0.0,aggressive,2
2023-04-03,10325.540898301593,0.00423916140706111,0.0,aggressive,2
2023-04-04,10304.091919604967,-0.0020772741019458923,0.0,aggressive,2
2023-04-05,10292.45907981957,-0.0011289534173568592,0.0,aggressive,2
2023-04-06,10319.898691717197,0.0026659918377939353,0.0,aggressive,2
2023-04-10,10304.094880597742,-0.001531392079666338,0.0,aggressive,2
2023-04-11,10314.945013525205,0.001052992334910652,0.0,aggressive,2
2023-04-12,10285.28827460019,-0.0028751233172961467,0.0,aggressive,2
2023-04-13,10400.400641870445,0.011191943696369368,0.0,aggressive,2
2023-04-14,10352.14415524709,-0.0046398680478789926,0.0,aggressive,2
2023-04-17,10364.935870283349,0.0012356585113602158,0.0,aggressive,2
2023-04-18,10378.059653569668,0.0012661711997606464,0.0,aggressive,2
2023-04-19,10370.701624636617,-0.0007089985198264538,0.0,aggressive,2
2023-04-20,10338.377415051405,-0.0031168777923781922,0.0,aggressive,2
2023-04-21,10328.769836964468,-0.0009293119898051039,0.0,aggressive,2
2023-04-24,10350.522934889384,0.00210606860916458,0.0,aggressive,2
2023-04-25,10239.564685888467,-0.010720062135885056,0.0,aggressive,2
2023-04-26,10188.386899335148,-0.004998043190629941,0.0,aggressive,2
2023-04-27,10340.597436310034,0.014939610998166809,0.0,aggressive,2
2023-04-28,10428.163898641727,0.008468220803588512,0.0,aggressive,2
2023-05-01,10384.989141614262,-0.004140206986302708,0.0,recession,0
2023-05-02,10434.331231393053,0.004751289491586521,1.6,recession,0
2023-05-03,10457.850236831091,0.0022540021891655606,0.0,recession,0
2023-05-04,10462.229175186241,0.00041872261086000066,0.0,recession,0
2023-05-05,10426.007537612255,-0.0034621338308946648,0.0,recession,0
2023-05-08,10413.953969821958,-0.0011561058005006952,0.0,recession,0
2023-05-09,10424.98738216416,0.0010594834943744693,0.0,recession,0
2023-05-10,10432.125589177767,0.00068472092597629,0.0,recession,0
2023-05-11,10425.246829656768,-0.0006593823533083353,0.0,recession,0
2023-05-12,10412.956007190323,-0.0011789478625562455,0.0,recession,0
2023-05-15,10406.630403912235,-0.0006074743112061576,0.0,recession,0
2023-05-16,10377.488401058437,-0.002800330339668977,0.0,recession,0
2023-05-17,10367.277261615993,-0.0009839702101140048,0.0,recession,0
2023-05-18,10332.697713067852,-0.0033354513123873167,0.0,aggressive,2
2023-05-19,10307.058502805585,-0.0024813665292695228,1.6,recession,0
2023-05-22,10282.070530815336,-0.002424355307913283,1.6,aggressive,2
2023-05-23,10177.497177784491,-0.010170456691328721,1.6,recession,0
2023-05-24,10139.75346486869,-0.003708545652872995,1.6,recession,0
2023-05-25,10117.72682153534,-0.0021723056097632367,0.0,aggressive,2
2023-05-26,10218.578542710553,0.009967824092715374,1.6,aggressive,2
2023-05-30,10238.229150975903,0.0019230275701476618,0.0,recession,0
2023-05-31,10233.922046760947,-0.00042068839751905197,1.6,recession,0
2023-06-01,10254.10328779453,0.0019719947974365494,0.0,recession,0
2023-06-02,10212.62221294537,-0.00404531470816516,0.0,recession,0
2023-06-05,10223.016826458184,0.0010178202322648434,0.0,recession,0
2023-06-06,10231.286982974934,0.0008089741665441076,0.0,recession,0
2023-06-07,10191.523361758042,-0.0038864730588693665,0.0,recession,0
2023-06-08,10230.372881837944,0.003811944367971454,0.0,recession,0
2023-06-09,10223.47678013259,-0.0006740811683997094,0.0,aggressive,2
2023-06-12,10283.425906943705,0.005863868828617481,1.6,aggressive,2
2023-06-13,10319.92896599251,0.003549698260008783,0.0,aggressive,2
2023-06-14,10338.590226609213,0.0018082741342692723,0.0,aggressive,2
2023-06-15,10458.330151127106,0.011581842581371495,0.0,aggressive,2
2023-06-16,10424.15980469064,-0.0032672851155671314,0.0,aggressive,2
2023-06-20,10377.317577492986,-0.004493621363764622,0.0,aggressive,2
2023-06-21,10335.790978506833,-0.004001669860833578,0.0,aggressive,2
2023-06-22,10342.913332078608,0.0006890961307738255,0.0,aggressive,2
2023-06-23,10293.523693372945,-0.004775215369201824,0.0,aggressive,2
2023-06-26,10262.764073677208,-0.0029882497589760917,0.0,aggressive,2
2023-06-27,10345.381655844223,0.008050227168226655,0.0,aggressive,2
2023-06-28,10351.581888288496,0.000599323703129906,0.0,aggressive,2
2023-06-29,10364.429558748985,0.0012411311236424471,0.0,aggressive,2
2023-06-30,10481.405274960505,0.01128626670174784,0.0,aggressive,2
2023-07-03,10486.286623604374,0.0004657150940943655,0.0,aggressive,2
2023-07-05,10460.145136244473,-0.0024929213074395442,0.0,recession,0
2023-07-06,10422.380556097289,-0.003610330416576101,1.6,recession,0
2023-07-07,10431.74246692929,0.0008982507193641355,0.0,recession,0
2023-07-10,10434.746248732956,0.0002879463151231665,0.0,recession,0
2023-07-11,10447.931593905732,0.0012635999820674207,0.0,recession,0
2023-07-12,10487.85728179765,0.003821396372388675,0.0,recession,0
2023-07-13,10500.382129672753,0.0011942237140128763,0.0,recession,0
2023-07-14,10487.50633659576,-0.0012262213810873557,0.0,recession,0
2023-07-17,10489.52704783992,0.00019267795215611728,0.0,aggressive,2
2023-07-18,10551.878163907088,0.005944130348565959,1.6,aggressive,2
2023-07-19,10582.74194515884,0.0029249561805330558,0.0,aggressive,2
2023-07-20,10508.365850641992,-0.007028055196117689,0.0,recession,0
2023-07-21,10485.421734268239,-0.0021834143100710954,1.6,recession,0
2023-07-24,10472.629859811475,-0.0012199675683961853,0.0,recession,0
2023-07-25,10482.328492499928,0.0009260933326471043,0.0,recession,0
2023-07-26,10493.593471248067,0.0010746637787778291,0.0,recession,0
2023-07-27,10440.2055860197,-0.005087664714156126,0.0,recession,0
2023-07-28,10462.232909460656,0.002109855333735222,0.0,recession,0
2023-07-31,10470.38670035727,0.0007793547483769814,0.0,recession,0
2023-08-01,10431.524290937043,-0.0037116498685670577,0.0,recession,0
2023-08-02,10410.42114731036,-0.002023016295424407,0.0,recession,0
2023-08-03,10385.707077535259,-0.0023739740617013676,0.0,recession,0
2023-08-04,10411.622536438184,0.0024953003882597358,0.0,recession,0
2023-08-07,10396.638121734386,-0.0014392007250893513,0.0,recession,0
2023-08-08,10395.526638416013,-0.00010690795479835198,0.0,recession,0
2023-08-09,10391.009854483009,-0.0004344930362943255,0.0,recession,0
2023-08-10,10371.682757046638,-0.0018599825913967805,0.0,recession,0
2023-08-11,10369.295828837634,-0.00023013895285046716,0.0,recession,0
2023-08-14,10360.706921204193,-0.0008283019189744945,0.0,recession,0
2023-08-15,10348.891217275237,-0.0011404341440036882,0.0,recession,0
2023-08-16,10328.83907243222,-0.0019376128729176713,0.0,recession,0
2023-08-17,10321.259535708978,-0.0007338227142557497,0.0,recession,0
2023-08-18,10325.257647382992,0.00038736664456320293,0.0,recession,0
2023-08-21,10317.14724471247,-0.000785491553576645,0.0,recession,0
2023-08-22,10328.468236882367,0.0010972986913313277,0.0,recession,0
2023-08-23,10375.056719355622,0.004510686522410868,0.0,recession,0
2023-08-24,10367.748465688801,-0.0007044061410466319,0.0,recession,0
2023-08-25,10368.453363402466,6.79894690730931e-05,0.0,recession,0
2023-08-28,10375.496703811863,0.0006793048261428015,0.0,recession,0
2023-08-29,10406.542269091527,0.0029922003896217133,0.0,recession,0
2023-08-30,10410.669144935164,0.0003965655197396667,0.0,recession,0
2023-08-31,10411.857849598671,0.00011418138901146956,0.0,recession,0
2023-09-01,10396.678616798106,-0.001457879373674864,0.0,recession,0
2023-09-05,10365.129416902642,-0.003034546037086261,0.0,recession,0
2023-09-06,10358.279229453208,-0.0006608877876876917,0.0,recession,0
2023-09-07,10363.365347144767,0.0004910195582578103,0.0,recession,0
2023-09-08,10368.032237357767,0.00045032574426104863,0.0,recession,0
2023-09-11,10364.40411649293,-0.0003499334089418271,0.0,recession,0
2023-09-12,10359.688703953603,-0.00045496224252992155,0.0,recession,0
2023-09-13,10354.682750709802,-0.00048321463963399983,0.0,recession,0
2023-09-14,10348.261366762705,-0.0006201429924694968,0.0,recession,0
2023-09-15,10355.62195574589,0.0007112875025389821,0.0,recession,0
2023-09-18,10373.72020381341,0.0017476736930782445,0.0,recession,0
2023-09-19,10364.09807217298,-0.0009275487916949543,0.0,recession,0
2023-09-20,10368.840431318915,0.00045757567256790035,0.0,recession,0
2023-09-21,10327.18780732163,-0.004017095669779403,0.0,recession,0
2023-09-22,10342.111673858068,0.0014451045933198347,0.0,recession,0
2023-09-25,10306.007301750955,-0.0034910058260512744,0.0,recession,0
2023-09-26,10285.953655862057,-0.0019458210441487655,0.0,recession,0
2023-09-27,10255.188855141847,-0.002990952686499482,0.0,recession,0
2023-09-28,10248.07171466841,-0.0006940038427345474,0.0,recession,0
2023-09-29,10227.126702705296,-0.0020438002920231124,0.0,recession,0
2023-10-02,10188.531727845617,-0.0037737847571077234,0.0,recession,0
2023-10-03,10160.729267091208,-0.002728799546103766,0.0,recession,0
2023-10-04,10174.823469099523,0.0013871250416999327,0.0,recession,0
2023-10-05,10166.021828740882,-0.0008650410874813442,0.0,recession,0
2023-10-06,10164.180755295403,-0.00018110067797354472,0.0,recession,0
2023-10-09,10225.410603669287,0.006024081020202533,0.0,recession,0
2023-10-10,10220.56466193357,-0.00047391170130408613,0.0,recession,0
2023-10-11,10256.839979943756,0.003549247933951705,0.0,recession,0
2023-10-12,10222.759295339947,-0.003322727533085157,0.0,recession,0
2023-10-13,10306.779295568056,0.008218916028514078,0.0,recession,0
2023-10-16,10280.1630248237,-0.0025824042585059328,0.0,recession,0
2023-10-17,10272.645958662859,-0.0007312205207921753,0.0,recession,0
2023-10-18,10293.339409451464,0.0020144226591546576,0.0,recession,0
2023-10-19,10297.53341476087,0.00040744846182316774,0.0,recession,0
2023-10-20,10309.004783764783,0.0011139919184404378,0.0,recession,0
2023-10-23,10314.427014730569,0.000525970360817385,0.0,recession,0
2023-10-24,10327.792239558461,0.0012957796694671676,0.0,recession,0
2023-10-25,10313.494504143628,-0.0013843941747848088,0.0,recession,0
2023-10-26,10332.570148176304,0.0018495810537361157,0.0,recession,0
2023-10-27,10352.213099399578,0.001901071170249069,0.0,recession,0
2023-10-30,10335.87186064692,-0.0015785261176285426,0.0,recession,0
2023-10-31,10319.546718094416,-0.0015794644876219067,0.0,recession,0
2023-11-01,10335.419156085178,0.0015380944942988031,0.0,recession,0
2023-11-02,10365.851567843214,0.0029444777515498237,0.0,recession,0
2023-11-03,10380.422325706017,0.001405649865564729,0.0,recession,0
2023-11-06,10354.17532982269,-0.002528509444006877,0.0,recession,0
2023-11-07,10360.863976361876,0.0006459854431786872,0.0,recession,0
2023-11-08,10357.857933184567,-0.00029013441197247593,0.0,recession,0
2023-11-09,10342.2844779641,-0.0015035401451658713,0.0,recession,0
2023-11-10,10325.509423244494,-0.0016219873622068447,0.0,recession,0
2023-11-13,10334.666752499486,0.0008868646455717389,0.0,recession,0
2023-11-14,10376.528437309482,0.004050608095309128,0.0,recession,0
2023-11-15,10356.496248873262,-0.0019305289391578718,0.0,recession,0
2023-11-16,10392.742541350368,0.0034998605325667234,0.0,recession,0
2023-11-17,10397.38643051451,0.0004468396234840189,0.0,recession,0
2023-11-20,10400.34103232143,0.00028416774029365043,0.0,recession,0
2023-11-21,10422.342435118277,0.0021154501307668826,0.0,recession,0
2023-11-22,10417.141000800259,-0.0004990657666833266,0.0,recession,0
2023-11-24,10415.712067839675,-0.00013717131797244,0.0,recession,0
2023-11-27,10447.145892194156,0.003017923705047476,0.0,recession,0
2023-11-28,10477.061541509505,0.0028635236478991464,0.0,recession,0
2023-11-29,10493.332297344792,0.0015529884759026614,0.0,recession,0
2023-11-30,10472.464133175572,-0.001988707073967322,0.0,recession,0
2023-12-01,10528.362813232108,0.005337681690353602,0.0,recession,0
2023-12-04,10478.662987935775,-0.004720565407745114,0.0,recession,0
2023-12-05,10493.256618330332,0.0013926996613365273,0.0,recession,0
2023-12-06,10514.9687809676,0.0020691538792007914,0.0,recession,0
2023-12-07,10512.406942271651,-0.0002436373088036459,0.0,recession,0
2023-12-08,10475.756599163993,-0.0034863893025566476,0.0,recession,0
2023-12-11,10450.404087264746,-0.002420112729735513,0.0,recession,0
2023-12-12,10452.367353910091,0.00018786514176398765,0.0,recession,0
2023-12-13,10524.057387381505,0.006858736499018714,0.0,aggressive,2
2023-12-14,10567.784491880915,0.004154966367994086,1.6,aggressive,2
2023-12-15,10545.3514966856,-0.0021227718272028187,0.0,aggressive,2
2023-12-18,10589.197650864826,0.0041578655953767975,0.0,aggressive,2
2023-12-19,10653.632018420403,0.006084914993565604,0.0,aggressive,2
2023-12-20,10536.944204029493,-0.010952866983687195,0.0,aggressive,2
2023-12-21,10617.654389331843,0.007659733575459872,0.0,aggressive,2
2023-12-22,10634.6041756837,0.0015963776678290743,0.0,recession,0
2023-12-26,10636.821271904997,0.00020847943042072849,1.6,recession,0
2023-12-27,10665.322832493977,0.0026795186137291926,0.0,recession,0
2023-12-28,10645.172212388452,-0.001889358664712193,0.0,aggressive,2
2023-12-29,10592.216500594772,-0.004974622367504099,1.6,recession,0
2024-01-02,10564.17659827429,-0.0026472176356011944,1.6,recession,0
2024-01-03,10550.967974118355,-0.001250322165013218,0.0,recession,0
2024-01-04,10537.056227447856,-0.0013185279971113407,0.0,recession,0
2024-01-05,10527.31023616142,-0.0009249254323089541,0.0,recession,0
2024-01-08,10521.239890672,-0.0005766283460107548,0.0,recession,0
2024-01-09,10515.203640719328,-0.0005737203994391816,0.0,recession,0
2024-01-10,10505.494330232079,-0.0009233592442899452,0.0,recession,0
2024-01-11,10515.539296823266,0.0009561631538157033,0.0,recession,0
2024-01-12,10534.071317197244,0.0017623461670268072,0.0,recession,0
2024-01-16,10495.52819996532,-0.0036589003502378818,0.0,recession,0
2024-01-17,10470.743879318525,-0.002361417184022785,0.0,aggressive,2
2024-01-18,10527.369593964431,0.005407993481509123,1.6,recession,0
2024-01-19,10520.185838502037,-0.000682388454045911,1.6,recession,0
2024-01-22,10518.497995782178,-0.00016043848899334186,0.0,recession,0
2024-01-23,10518.365811106105,-1.2566877526154485e-05,0.0,aggressive,2
2024-01-24,10495.899487429982,-0.0021359138938104247,1.6,aggressive,2
2024-01-25,10552.594146267027,0.005401600777993565,0.0,aggressive,2
2024-01-26,10539.114431139396,-0.0012773840195872354,0.0,aggressive,2
2024-01-29,10625.460662837424,0.008192930465097104,0.0,aggressive,2
2024-01-30,10629.986279435212,0.00042592191918946467,0.0,aggressive,2
2024-01-31,10500.87452211454,-0.0121459947291231,0.0,aggressive,2
2024-02-01,10642.343659083355,0.013472129075619812,0.0,recession,0
2024-02-02,10581.687125722226,-0.005699546575848257,1.6,recession,0
2024-02-05,10548.649409233702,-0.0031221596420305973,0.0,recession,0
2024-02-06,10569.98213065944,0.0020223177961592896,0.0,recession,0
2024-02-07,10564.306062574282,-0.0005369988345291344,0.0,recession,0
2024-02-08,10556.257754507058,-0.000761839728946967,0.0,recession,0
2024-02-09,10545.941540395474,-0.0009772605360247157,0.0,recession,0
2024-02-12,10541.668523845443,-0.00040518113377208126,0.0,recession,0
2024-02-13,10494.53423753583,-0.004471235858250833,0.0,aggressive,2
2024-02-14,10558.754663419126,0.006119416491453158,1.6,aggressive,2
2024-02-15,10629.596887476631,0.0067093351740558985,0.0,aggressive,2
2024-02-16,10584.989032554764,-0.004196570706686276,0.0,aggressive,2
2024-02-20,10545.70102439664,-0.003711672070447159,0.0,aggressive,2
2024-02-21,10545.902794565865,1.9132930922294288e-05,0.0,recession,0
2024-02-22,10535.077758946903,-0.0010264683668941275,1.6,aggressive,2
2024-02-23,10544.090578689738,0.000855505763607757,1.6,aggressive,2
2024-02-26,10507.703483795964,-0.003450946729091553,0.0,recession,0
2024-02-27,10481.247615908067,-0.0025177592733458863,1.6,aggressive,2
2024-02-28,10461.944707568106,-0.001841661321946385,1.6,aggressive,2
2024-02-29,10504.804360243219,0.004096719479324929,0.0,aggressive,2
2024-03-01,10610.113772202145,0.010024880839997596,0.0,aggressive,2
2024-03-04,10613.904786649404,0.0003573019600591309,0.0,recession,0
2024-03-05,10624.8182523049,0.0010282234366021396,1.6,aggressive,2
2024-03-06,10665.852195957694,0.0038620842896671236,1.6,aggressive,2
2024-03-07,10755.613867042388,0.00841579926625209,0.0,recession,0
