state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,0.004168359866603152,0.004605526657897091,0.005673517612590479,0.004825419801895453
2,0.006917869523503199,0.01020095776131524,0.005867631950307434,0.005343601373858599
3,0.004118661529976315,0.005430224728311337,0.0037711594230446176,0.001416972675287296
4,0.0040030847424451345,0.00477013480589383,0.004916939754372012,0.009600771422332668
5,0.0008617168823302646,0.002339422128442703,0.007924647885947845,0.001504626702851202
6,0.005279976054716349,0.006422673756747376,0.009577047500849365,0.00435592607164512
7,0.004256412730019503,0.004516027495578925,0.008605964708500915,0.004739519652497511
8,0.003862690154155359,0.003935326246609735,0.008488368578929838,0.003923388296845808
9,0.003977341552151824,0.003105398233844384,0.004158523577264392,0.0039002517668088725
10,0.0,0.0,0.0,0.0
11,0.006215360137401165,0.005326461851853225,0.005872971479742927,0.0071567743692132705
12,0.00578997963489942,0.0063158348794170385,0.007661745312779079,0.005556175412277128
13,0.004979747772269453,0.007627115161780287,0.011199052914068803,0.007311806136193443
14,0.005955515165730039,0.006026403548068163,0.007834853630844928,0.005972901965610633
15,0.0,0.0,0.0,0.0
16,-0.0013765262162490923,0.0038153835078052092,-0.002188680335710823,-0.0012265961475003634
17,0.0036567074225320683,0.0037388716705337656,0.00782673744689874,0.004888110904667669
18,0.0017200758214566117,0.002042273284491665,0.0028322384250617843,0.008237123175581704
19,0.0010582250662806718,0.003022036436579058,0.000876952420121063,0.011760738888731751
