epoch,train_loss,val_loss
1,0.7927004118119517,0.742029570043087
2,0.6878585709679511,0.7223422080278397
3,0.6536302826096935,0.7194981276988983
4,0.6539035516400491,0.719129204750061
5,0.617870451942567,0.7139379978179932
6,0.6264973513541683,0.7118301540613174
7,0.6268580575143138,0.7089542411267757
8,0.5994976018705676,0.7131122648715973
9,0.6064948228097731,0.711608961224556
10,0.5924775542751435,0.7087830528616905
11,0.5765988451819266,0.7077622413635254
12,0.5763040656043638,0.7014066390693188
13,0.5809726859292677,0.7103190161287785
14,0.5640594363212585,0.6994213797152042
15,0.5529472510660848,0.6990636102855206
16,0.5571904326638868,0.6921809986233711
17,0.5476133996440519,0.6867784932255745
18,0.5639825597886117,0.6967226155102253
19,0.5494856247978825,0.6942322626709938
20,0.5401185058778332,0.6891563199460506
21,0.5325745767162692,0.6941611729562283
22,0.5260398012976493,0.696223571896553
23,0.5333886127318105,0.6906756944954395
24,0.530318457272745,0.6968076713383198
25,0.5140261121334568,0.6901093386113644
