Date,cluster,action,portfolio_return,transaction_cost,turnover,portfolio_nav
2015-03-31,3,defensive,0.0,0.0,0.0,100000.0
2015-04-01,2,aggressive,0.00998068058312691,0.001,1.0,100998.06805831268
2015-04-02,3,defensive,-0.00087741961434754,0.001,1.0,100909.45037238712
2015-04-06,3,defensive,0.0012238793483049688,0.001,1.0,101032.95136474671
2015-04-07,2,aggressive,0.002171839574119483,0.0,0.0,101252.37872681074
2015-04-08,3,defensive,0.0008739279313762622,0.001,1.0,101340.8660086984
2015-04-09,3,defensive,-0.008675967999403511,0.001,1.0,100461.6358981751
2015-04-10,3,defensive,0.005226434263184387,0.0,0.0,100986.69203416888
2015-04-13,3,defensive,-0.0023573551733286676,0.0,0.0,100748.63053326478
2015-04-14,3,defensive,0.0021026018742456914,0.0,0.0,100960.46479265168
2015-04-15,3,defensive,0.003071989845197165,0.0,0.0,101270.6143152611
2015-04-16,1,cautious,-0.003584810973106589,0.0,0.0,100907.5783058105
2015-04-17,3,defensive,0.002421366387148394,0.00019999999999999996,0.19999999999999996,101151.91252412874
2015-04-20,3,defensive,-0.005068307730593301,0.00019999999999999996,0.19999999999999996,100639.24350391839
2015-04-21,1,cautious,-0.0007766859682325489,0.0,0.0,100561.07841563538
2015-04-22,3,defensive,-0.00886257844200341,0.00019999999999999996,0.19999999999999996,99669.84796996434
2015-04-23,3,defensive,0.004643948879631089,0.00019999999999999996,0.19999999999999996,100132.70964877745
2015-04-24,1,cautious,-0.0006298346436041098,0.0,0.0,100069.6425992827
2015-04-27,3,defensive,0.004603008829959754,0.00019999999999999996,0.19999999999999996,100530.26404777812
2015-04-28,3,defensive,-0.0038584555896972956,0.00019999999999999996,0.19999999999999996,100142.37248852922
2015-04-29,1,cautious,-0.009065420699568139,0.0,0.0,99234.53975206784
2015-04-30,2,aggressive,-0.007804326530579341,0.00019999999999999996,0.19999999999999996,98460.08100073095
2015-05-01,3,defensive,0.0037531769500490984,0.0008,0.8,98829.61910724286
2015-05-04,1,cautious,-0.002442141751323434,0.001,1.0,98588.26316815367
2015-05-05,2,aggressive,-0.003347825866112386,0.00019999999999999996,0.19999999999999996,98258.20683062424
2015-05-06,3,defensive,-0.0071584424070208815,0.0008,0.8,97554.83111601007
2015-05-07,1,cautious,0.004050340346235239,0.001,1.0,97949.96138444942
2015-05-08,2,aggressive,0.006285198371207668,0.00019999999999999996,0.19999999999999996,98565.59632220282
2015-05-11,3,defensive,-0.009391771481480614,0.0008,0.8,97639.89076560883
2015-05-12,1,cautious,0.0022616522667213484,0.001,1.0,97860.71824588129
2015-05-13,3,defensive,0.002024063619534799,0.00019999999999999996,0.19999999999999996,98058.79456546433
2015-05-14,3,defensive,0.004853145097649381,0.00019999999999999996,0.19999999999999996,98534.68812359111
2015-05-15,1,cautious,0.011137948632526306,0.0,0.0,99632.16241843367
2015-05-18,3,defensive,-0.006004759373275958,0.00019999999999999996,0.19999999999999996,99033.89525727183
2015-05-19,3,defensive,-0.008859700118304115,0.00019999999999999996,0.19999999999999996,98156.48464374486
2015-05-20,1,cautious,0.001194846229111768,0.0,0.0,98273.76654928431
2015-05-21,3,defensive,0.005260194694940113,0.00019999999999999996,0.19999999999999996,98790.70569473864
2015-05-22,3,defensive,-0.0007034797152471237,0.00019999999999999996,0.19999999999999996,98721.20843722745
2015-05-26,1,cautious,0.002018808529880978,0.0,0.0,98920.50765490066
2015-05-27,3,defensive,0.0035094541616383255,0.00019999999999999996,0.19999999999999996,99267.66464216153
2015-05-28,1,cautious,-0.0013052282480115471,0.00019999999999999996,0.19999999999999996,99138.09768215645
2015-05-29,1,cautious,-0.0009712297054773275,0.00019999999999999996,0.19999999999999996,99041.81181674304
2015-06-01,2,aggressive,-0.003951032885686346,0.0,0.0,98650.49436119712
2015-06-02,3,defensive,-0.0038816701403161834,0.0008,0.8,98267.56568290784
2015-06-03,1,cautious,-0.010657096656411045,0.001,1.0,97220.31873723488
2015-06-04,2,aggressive,0.00036180452693270837,0.00019999999999999996,0.19999999999999996,97255.49348866385
2015-06-05,3,defensive,-0.004967092531422433,0.0008,0.8,96772.4164533165
2015-06-08,1,cautious,-0.0019004863951055933,0.001,1.0,96588.50179242548
2015-06-09,2,aggressive,-0.0027437176596812113,0.00019999999999999996,0.19999999999999996,96323.49021433546
2015-06-10,3,defensive,0.00669589795098553,0.0008,0.8,96968.4624750934
2015-06-11,1,cautious,0.00879124502403501,0.001,1.0,97820.93598831589
2015-06-12,2,aggressive,-0.0025757957486577717,0.00019999999999999996,0.19999999999999996,97568.96923726746
2015-06-15,3,defensive,-0.003036210367725522,0.0008,0.8,97272.72932130098
2015-06-16,3,defensive,0.002944776942008909,0.001,1.0,97559.17581169264
2015-06-17,2,aggressive,-0.0021367980249928364,0.0,0.0,97350.71155749827
2015-06-18,3,defensive,0.006589253709595667,0.001,1.0,97992.18009476029
2015-06-19,3,defensive,0.004013237890967748,0.001,1.0,98385.44602493513
2015-06-22,3,defensive,-0.01303556324860523,0.0,0.0,97102.93632053485
2015-06-23,3,defensive,-0.004838861333592304,0.0,0.0,96633.06867659514
2015-06-24,3,defensive,0.002062641572448698,0.0,0.0,96832.38806132077
2015-06-25,3,defensive,-0.0027606371776610628,0.0,0.0,96565.06897083699
2015-06-26,3,defensive,-0.0053383671691282775,0.0,0.0,96049.56917695847
2015-06-29,3,defensive,0.01039964469618273,0.0,0.0,97048.45056962025
2015-06-30,3,defensive,-0.004904977456033732,0.0,0.0,96572.43010743326
2015-07-01,3,defensive,-0.006187244205984422,0.0,0.0,95974.9128987932
2015-07-02,3,defensive,0.000870812012693678,0.0,0.0,96058.4890058627
2015-07-06,3,defensive,0.009503363587037716,0.0,0.0,96971.36775250688
2015-07-07,0,rebound,0.0024748829215951898,0.0,0.0,97211.3605344413
2015-07-08,3,defensive,-0.005801767641863786,0.0006,0.6,96647.36280847102
2015-07-09,3,defensive,-0.009360317586794186,0.0006,0.6,95742.71279865761
2015-07-10,0,rebound,-0.005060444707575151,0.0,0.0,95258.21209438675
2015-07-13,3,defensive,0.0030909281926790435,0.0006,0.6,95552.64838773348
2015-07-14,3,defensive,0.0012339776607998235,0.0006,0.6,95670.55822127422
2015-07-15,0,rebound,0.0036605470058613584,0.0,0.0,96020.76479672018
2015-07-16,3,defensive,0.004757733214720172,0.0006,0.6,96477.60597869637
