Date,SPY_ret,SPY_vol_21d,VIX_level,TLT_ret,GLD_ret,UUP_ret,curve_slope_10y2y,corr_60d_SPY_TLT,hmm_state,hmm_regime
2017-05-03,-0.0012146803007282436,0.07174031236641884,10.68,0.0006576629514534194,-0.013957367088050732,0.003913985825469979,1.03,-0.4341770295257483,0,risk-on
2017-05-04,0.0011741013507529097,0.07176386472054097,10.46,-0.0049271391511288565,-0.01008647202695856,-0.006237766020796065,1.0399999999999998,-0.43439171228044515,0,risk-on
2017-05-05,0.003937010422147891,0.07133687326710669,10.57,0.0009079829447173893,0.0018837314677306871,-0.0015692886957255903,1.0399999999999998,-0.4517107560659667,0,risk-on
2017-05-08,-0.00016686339175620013,0.07112862025335287,9.77,-0.005441347756744541,-0.0022220493595068724,0.005501119799760534,1.06,-0.4268475848230823,0,risk-on
2017-05-09,-0.0009179427200470824,0.07109576061236758,9.96,-8.27655230610791e-05,-0.005995691648822188,0.005079965046150825,1.0499999999999998,-0.4268282346801479,0,risk-on
2017-05-10,0.0017958291430708595,0.07116090960242835,10.21,-0.0011608341464143246,-8.61869861390474e-05,0.00038889531669683564,1.06,-0.422827989607035,0,risk-on
2017-05-11,-0.002042840599731366,0.07153961231921444,10.6,0.0,0.003964141641122465,0.0003886510904143048,1.04,-0.4123806893130771,0,risk-on
2017-05-12,-0.001671023602462185,0.06961932987492539,10.4,0.007553445702206174,0.0028326351931329263,-0.005050547797231464,1.04,-0.4076709611098878,0,risk-on
2017-05-15,0.005523632577947746,0.06563757481188902,10.42,-0.0027187484625527114,0.002653402334102495,-0.0027331651632426235,1.0299999999999998,-0.41071733053500414,0,risk-on
2017-05-16,-0.0009155698732591366,0.060509006125364716,10.65,0.0037167088853757857,0.00435379037351713,-0.0074393983464857705,1.04,-0.4195601162357185,0,risk-on
2017-05-17,-0.017743930286058363,0.08831488164425344,15.59,0.014566901444847735,0.01818953645236654,-0.006706156551940401,0.9600000000000002,-0.4906585818386591,3,recovery
2017-05-18,0.0040282518984409155,0.08876971732293769,14.66,0.0011357144828505472,-0.008181008363127185,0.0035741676632810027,0.96,-0.48639141625773197,0,risk-on
2017-05-19,0.006504195676690694,0.08720768348389953,12.04,0.0023499026806879098,0.004965945711067343,-0.007122971709291881,0.95,-0.4745529504264912,0,risk-on
2017-05-22,0.005077515545277578,0.08737088452610849,10.93,-0.002748312212714432,0.00418760461997314,-0.001594259520698471,0.96,-0.49609217804053246,0,risk-on
2017-05-23,0.00221267005076653,0.0796719493419345,10.72,-0.006727751785026048,-0.006338640428045994,0.004391118846014841,0.98,-0.49760416456060047,0,risk-on
2017-05-24,0.002332916977617172,0.07767820839697523,10.02,0.005630580970136467,0.003944955547632523,-0.0031795531184003467,0.9699999999999998,-0.4852508395689308,0,risk-on
2017-05-25,0.004779522702824002,0.07900522129460877,9.99,0.0003245560430640282,-0.001086848916588501,0.0011962191209204942,0.95,-0.4069267680272998,0,risk-on
2017-05-26,-0.00020656942577312876,0.07906147253342165,9.81,0.0017035485235994408,0.008871760741418822,0.0023895321093527766,0.95,-0.4334017588268738,0,risk-on
2017-05-30,-0.0008688777363358158,0.0786040548920616,10.38,0.004940087783122937,-0.0033184170954171366,-0.0011920368230708966,0.9299999999999999,-0.43512218687907894,0,risk-on
2017-05-31,-0.0002485417084580055,0.07837711343495765,10.41,0.0024980478234180037,0.003995372099178995,-0.0023865856393471274,0.9299999999999999,-0.4523578208948086,0,risk-on
