epoch,train_loss,val_loss
1,0.3885366205246218,1.402597988024354
2,0.1529525056962044,1.162505766376853
3,0.12554250609490178,1.1729031279683113
4,0.11461340876356248,1.1672379495576024
5,0.10600608154650658,1.1833738423883915
6,0.10102891681655761,1.1543463692069054
7,0.09548767800292661,1.149962678551674
8,0.09278784764389839,1.12347895745188
9,0.0901708237586483,1.1320648295804858
10,0.08841977653003508,1.085791009478271
11,0.08737061509201603,1.1008867919445038
12,0.08372931494828194,1.088156744837761
13,0.08374145867363099,1.0623156046494842
14,0.08213333088544107,1.0665858909487724
15,0.08121888940372775,1.085416454821825
16,0.07986874806304131,1.08675336278975
17,0.07885997213663594,1.043047391809523
18,0.07740519364033976,1.0872414372861385
19,0.07738758551497613,1.0733847338706255
20,0.07639378020840307,1.0865641618147492
21,0.07530040366034355,1.0848813839256763
22,0.0752323192934836,1.0263625038787723
23,0.07466627465140435,1.0587011594325304
24,0.07418090585739381,1.0939637068659067
25,0.0740116034303942,1.0853731436654925
26,0.0738414206331776,0.9972787974402308
27,0.07206160082451758,1.0854736799374223
28,0.07193390087735269,1.07453980948776
29,0.07082963230148438,1.0487447129562497
30,0.07040218720513006,1.091105311177671
31,0.07095922145151323,1.0596397314220667
32,0.07076845366147257,1.0628559775650501
33,0.06982456315909663,1.0919228410348296
34,0.06962904862819179,1.1602196963503957
