combined_rank,experiment_name,architecture,n_clusters,target_cluster_count,best_mapping,objective,cluster_label_source,cluster_fit_splits,cluster_fit_n_windows,mapping_fit_split,mapping_candidate_clusters,validation_clusters,unmapped_validation_clusters,unmapped_test_clusters,validation_n_days,validation_risk_free_rate,validation_total_return,validation_annual_return,validation_annual_vol,validation_sharpe,validation_max_drawdown,validation_calmar,validation_final_nav,validation_avg_turnover,validation_total_turnover,test_n_days,test_risk_free_rate,test_total_return,test_annual_return,test_annual_vol,test_sharpe,test_max_drawdown,test_calmar,test_final_nav,test_avg_turnover,test_total_turnover,combined_n_days,combined_risk_free_rate,combined_total_return,combined_annual_return,combined_annual_vol,combined_sharpe,combined_max_drawdown,combined_calmar,combined_final_nav,combined_avg_turnover,combined_total_turnover
1,kmeans_baseline,kmeans_baseline,4,4,0->cash; 1->defensive; 2->rebound; 3->aggressive,sharpe,embeddings_fit_on_train_validation,"train,validation",2432,train,"0,1,2,3","1,2,3",,,508,0.05198248031496063,0.1514025199951854,0.07243884423084967,0.08240814368588362,0.24823231055735073,-0.09250268956965069,0.7830998705859923,1.1514025199951854,0.23444881889763777,119.1,225,0.03992177777777778,0.08732889189191173,0.09830823365384456,0.0794813407942591,0.7345932427989942,-0.08240578232807272,1.1929773721759138,1.0873288918919117,0.20355555555555555,45.8,733,0.048280354706684854,0.25261028698531574,0.08050905623084459,0.08151941366430522,0.3953500163393799,-0.09250268956965058,0.8703428690062542,1.2526102869853157,0.2248294679399727,164.79999999999998
