Date,state_index,action,portfolio_return,transaction_cost,turnover,portfolio_nav
2015-06-17,54,cautious,-0.0012024361254034947,0.0,0.0,97738.71341329462
2015-06-18,55,cautious,0.005030054326812028,0.0,0.0,98230.3444515962
2015-06-19,56,cautious,0.003285017515823374,0.0,0.0,98553.03285370507
2015-06-22,57,cautious,-0.010482575089425718,0.0,0.0,97519.94328652546
2015-06-23,58,cautious,-0.0041679696285853995,0.0,0.0,97113.48312472586
2015-06-24,59,cautious,0.00047385084302009644,0.0,0.0,97159.50043057313
2015-06-25,60,cautious,-0.0027140778048707955,0.0,0.0,96895.80198692218
2015-06-26,61,cautious,-0.00423336744019721,0.0,0.0,96485.60645369894
2015-06-29,62,cautious,0.005655747267043499,0.0,0.0,97031.3046587085
2015-06-30,63,cautious,-0.004002380969546382,0.0,0.0,96642.94841149222
2015-07-01,64,cautious,-0.004035856718830855,0.0,0.0,96252.91131881808
2015-07-02,65,cautious,0.00045055707896749517,0.0,0.0,96296.278749384
2015-07-06,66,cautious,0.007365341243733604,0.0,0.0,97005.5337028749
2015-07-07,67,cautious,0.0021642503747784096,0.0,0.0,97215.47796554693
2015-07-08,68,cautious,-0.0006847230465677138,0.0,0.0,97148.91228730083
2015-07-09,69,cautious,-0.006609144529009603,0.0,0.0,96506.84108515798
2015-07-10,70,cautious,-0.00221548721142344,0.0,0.0,96293.03141291894
2015-07-13,71,cautious,0.0007249429856171938,0.0,0.0,96362.83837060555
2015-07-14,72,cautious,0.001939388936087294,0.0,0.0,96549.72339319145
2015-07-15,73,cautious,0.002567670333866257,0.0,0.0,96797.63125369114
2015-07-16,74,cautious,0.004080328194719462,0.0,0.0,97192.59735767763
2015-07-17,75,cautious,-0.0007134625457219213,0.0,0.0,97123.2540797415
2015-07-20,76,cautious,-0.009674856739603598,0.0,0.0,96183.60051043589
2015-07-21,77,cautious,4.364769823803657e-05,0.0,0.0,96187.79870320641
2015-07-22,78,cautious,0.0003289615502931947,0.0,0.0,96219.4407905871
2015-07-23,79,cautious,0.00194878980296217,0.0,0.0,96406.95225564652
2015-07-24,80,cautious,0.0008124133038323266,0.0,0.0,96485.27454624094
2015-07-27,81,cautious,-0.0009986807074617075,0.0,0.0,96388.91656399747
2015-07-28,82,cautious,0.0012254727161473019,0.0,0.0,96507.03855138565
2015-07-29,83,cautious,0.0010067804770868879,0.0,0.0,96604.19995370065
2015-07-30,84,cautious,0.0005856874016925697,0.0,0.0,96660.77981656411
2015-07-31,85,cautious,0.004403304041334222,0.0,0.0,97086.40661896892
2015-08-03,86,cautious,0.0008259205310629076,0.0,0.0,97166.59227548266
2015-08-04,87,cautious,-0.0031540206789280266,0.0,0.0,96860.12683414482
2015-08-05,88,cautious,-0.003106658773023752,0.0,0.0,96559.21547135933
2015-08-06,89,cautious,0.0024227580744363266,0.0,0.0,96793.1550903038
2015-08-07,90,cautious,0.005418331591434522,0.0,0.0,97317.61250036421
2015-08-10,91,cautious,0.0018930308553114722,0.0,0.0,97501.83774359265
2015-08-11,92,cautious,0.005177102843958103,0.0,0.0,98006.61478506614
2015-08-12,93,cautious,0.0023859046636165223,0.0,0.0,98240.44922434709
2015-08-13,94,cautious,-0.00414096360998063,0.0,0.0,97833.63909908093
2015-08-14,95,cautious,0.002002593291224364,0.0,0.0,98029.56008839681
2015-08-17,96,cautious,0.004269381365201585,0.0,0.0,98448.08566547712
2015-08-18,97,cautious,-0.004073142273363884,0.0,0.0,98047.09260602131
2015-08-19,98,cautious,0.0056114980649283,0.0,0.0,98597.28367645184
2015-08-20,99,cautious,0.002998740247019971,0.0,0.0,98892.95131925926
2015-08-21,100,cautious,-0.005950165194904011,0.0,0.0,98304.52192229807
2015-08-24,101,cautious,-0.014378329672280386,0.0,0.0,96891.06709782335
2015-08-25,102,cautious,-0.013674839035903065,0.0,0.0,95566.09735124373
2015-08-26,103,cautious,-0.00029800727669677816,0.0,0.0,95537.61795882754
2015-08-27,104,cautious,0.007817202256184829,0.0,0.0,96284.45484148583
2015-08-28,105,cautious,0.003896696083524009,0.0,0.0,96659.64609957088
2015-08-31,106,cautious,-0.005165657642255306,0.0,0.0,96160.33545999894
2015-09-01,107,cautious,-0.005024456256631004,0.0,0.0,95677.18206085723
2015-09-02,108,cautious,0.0006589646681351972,0.0,0.0,95740.22994338207
2015-09-03,109,cautious,1.1626181941459893e-05,0.0,0.0,95741.3430367145
2015-09-04,110,cautious,-0.0018624414034340675,0.0,0.0,95563.03039542254
2015-09-08,111,cautious,0.0017215449740341164,0.0,0.0,95727.54645010327
2015-09-09,112,cautious,-0.005970515539863564,0.0,0.0,95156.0036464299
2015-09-10,113,cautious,-0.00036160970681766715,0.0,0.0,95121.59431184939
2015-09-11,114,cautious,0.0032629950464816986,0.0,0.0,95431.9756029024
2015-09-14,115,cautious,-0.00031747250394477107,0.0,0.0,95401.67857465135
2015-09-15,116,cautious,-0.004819826995344657,0.0,0.0,94941.85898885605
2015-09-16,117,cautious,0.005085036172926616,0.0,0.0,95424.64177613928
2015-09-17,118,cautious,0.007282940872221578,0.0,0.0,96119.61379994782
2015-09-18,119,cautious,0.00346507542100587,0.0,0.0,96452.6755112026
2015-09-21,120,cautious,-0.0068368977697423235,0.0,0.0,95793.23842911438
2015-09-22,121,cautious,-0.000377653918167852,0.0,0.0,95757.06173728764
2015-09-23,122,cautious,0.0006842255969908395,0.0,0.0,95822.58117002092
2015-09-24,123,cautious,0.007934466803357488,0.0,0.0,96582.88225932646
2015-09-25,124,cautious,-0.005382383699431759,0.0,0.0,96063.03612820973
2015-09-28,125,cautious,-0.004481093582757788,0.0,0.0,95632.56867347537
2015-09-29,126,cautious,9.038048146071685e-05,0.0,0.0,95641.2119910754
2015-09-30,127,cautious,0.001098256754778748,0.0,0.0,95746.25059817983
2015-10-01,128,cautious,0.0021244825275602013,0.0,0.0,95949.66183465507
2015-10-02,129,cautious,0.013256966500979673,0.0,0.0,97221.6632873774
2015-10-05,130,cautious,-0.0006943125002375935,0.0,0.0,97154.16107126311
2015-10-06,131,cautious,0.0037039974123371346,0.0,0.0,97514.01983246884
2015-10-07,132,cautious,0.0006913501682538677,0.0,0.0,97581.43616648714
2015-10-08,133,cautious,-0.002173480482418011,0.0,0.0,97369.34481953297
2015-10-09,134,cautious,0.005983858643767736,0.0,0.0,97951.98921516933
2015-10-12,135,cautious,0.004516065983031493,0.0,0.0,98394.34686163421
2015-10-13,136,cautious,0.0002732781260402662,0.0,0.0,98421.23588435752
2015-10-14,137,cautious,0.007291817446623794,0.0,0.0,99138.90556929736
2015-10-15,138,cautious,0.0012757939963540246,0.0,0.0,99265.38638982779
2015-10-16,139,cautious,-0.0006253542461709394,0.0,0.0,99203.31035895112
2015-10-19,140,cautious,-0.002203308967057882,0.0,0.0,98984.73481567542
2015-10-20,141,cautious,-0.0009417537409683765,0.0,0.0,98891.51557136398
2015-10-21,142,cautious,-0.0005492530049885145,0.0,0.0,98837.19910926855
2015-10-22,143,cautious,0.005637832188222103,0.0,0.0,99394.42665180049
2015-10-23,144,cautious,-0.0006339473273449639,0.0,0.0,99331.4158206716
2015-10-26,145,cautious,0.0017363214231181038,0.0,0.0,99503.88708594968
2015-10-27,146,cautious,0.0010935153966850075,0.0,0.0,99612.69611850816
2015-10-28,147,cautious,-0.0006138529744942445,0.0,0.0,99551.54856869842
2015-10-29,148,cautious,-0.009406393644008193,0.0,0.0,98615.12751499064
2015-10-30,149,cautious,0.0005786059493849474,0.0,0.0,98672.18681447016
2015-11-02,150,cautious,-0.00023793884977473274,0.0,0.0,98648.70886783476
2015-11-03,151,cautious,-0.006858045314684158,0.0,0.0,97972.17155218407
2015-11-04,152,cautious,-0.0032792620027586204,0.0,0.0,97650.89513268524
2015-11-05,153,cautious,-0.0022906244039997193,0.0,0.0,97427.2136092219
2015-11-06,154,cautious,-0.010392810014188935,0.0,0.0,96414.67108796944
2015-11-09,155,cautious,-0.004187237407080768,0.0,0.0,96010.9599705985
2015-11-10,156,cautious,0.0012431452758245088,0.0,0.0,96130.31554191334
2015-11-11,157,cautious,-0.003029965257812339,0.0,0.0,95839.0440255988
2015-11-12,158,cautious,-0.00220505231689938,0.0,0.0,95627.71391952074
2015-11-13,159,cautious,-0.001920357631403635,0.0,0.0,95444.07450932171
2015-11-16,160,cautious,0.004628681406628776,0.0,0.0,95885.8547223759
2015-11-17,161,cautious,-0.003512598696300073,0.0,0.0,95549.04619408447
2015-11-18,162,cautious,0.005858712258892496,0.0,0.0,96108.84056234724
2015-11-19,163,cautious,0.005716974720924672,0.0,0.0,96658.29237429955
2015-11-20,164,cautious,-0.001493272329991613,0.0,0.0,96513.95522083277
2015-11-23,165,cautious,-0.0015305972141245957,0.0,0.0,96366.2312298476
2015-11-24,166,cautious,0.002363456595883595,0.0,0.0,96593.98863466825
2015-11-25,167,cautious,-0.000514703104628289,0.0,0.0,96544.27140882955
2015-11-27,168,cautious,-0.003595151652092765,0.0,0.0,96197.180111974
2015-11-30,169,cautious,0.0023268748267863738,0.0,0.0,96421.01890878439
2015-12-01,170,cautious,0.00932321677920267,0.0,0.0,97319.9729701426
2015-12-02,171,cautious,-0.007594839284828891,0.0,0.0,96580.84341623048
2015-12-03,172,cautious,-0.01188625495542103,0.0,0.0,95432.85888757557
2015-12-04,173,cautious,0.016027394442635255,0.0,0.0,96962.3989597551
2015-12-07,174,cautious,-0.0018296611743312532,0.0,0.0,96784.99062300842
2015-12-08,175,cautious,-0.0013220363852815883,0.0,0.0,96657.03734385566
2015-12-09,176,cautious,-0.0033440162262717175,0.0,0.0,96333.81464259446
2015-12-10,177,cautious,0.001036948716586228,0.0,0.0,96433.70786805195
2015-12-11,178,cautious,0.002127409785232626,0.0,0.0,96638.8618817967
2015-12-14,179,cautious,-0.00749633827245817,0.0,0.0,95914.42428286538
2015-12-15,180,cautious,-3.949989079643732e-06,0.0,0.0,95914.04542193688
2015-12-16,181,cautious,0.0071680191949126115,0.0,0.0,96601.55914058305
2015-12-17,182,cautious,-0.006618653022257548,0.0,0.0,95962.18693922243
2015-12-18,183,cautious,0.0014721552061804925,0.0,0.0,96103.45817232148
2015-12-21,184,cautious,0.005640699396273052,0.0,0.0,96645.54889081384
2015-12-22,185,cautious,-0.0017378914133147074,0.0,0.0,96477.58942126141
2015-12-23,186,cautious,-0.00017071976228620947,0.0,0.0,96461.11879012945
2015-12-24,187,cautious,0.003966185061746797,0.0,0.0,96843.70143851424
2015-12-28,188,cautious,-0.0017741177624255088,0.0,0.0,96671.88930761314
2015-12-29,189,cautious,-0.0036491864058640472,0.0,0.0,96319.1155633226
2015-12-30,190,cautious,-0.004815698625397158,0.0,0.0,95855.27173090485
2015-12-31,191,cautious,-0.0010831054592554176,0.0,0.0,95751.4503627947
2016-01-04,192,cautious,0.0029205770870878943,0.0,0.0,96031.0998547797
2016-01-05,193,cautious,-0.00026090738866855204,0.0,0.0,96006.04463128562
2016-01-06,194,cautious,0.0059382576715366845,0.0,0.0,96576.15326233125
2016-01-07,195,cautious,-0.0022377450939091385,0.0,0.0,96360.04044917985
2016-01-08,196,cautious,-0.002830122316111905,0.0,0.0,96087.32974832319
2016-01-11,197,cautious,-0.006748761422653582,0.0,0.0,95438.8592841119
2016-01-12,198,cautious,0.0066725576428865,0.0,0.0,96075.68057405647
2016-01-13,199,cautious,-0.0020711783783803777,0.0,0.0,95876.6907017633
2016-01-14,200,cautious,-0.0036893414379389313,0.0,0.0,95522.96885382484
2016-01-15,201,cautious,0.0028816956255978917,0.0,0.0,95798.23697531503
2016-01-19,202,cautious,-0.0011295233299261633,0.0,0.0,95690.03063168561
2016-01-20,203,cautious,0.004377656250991679,0.0,0.0,96108.928692438
2016-01-21,204,cautious,-0.0006931796951741734,0.0,0.0,96042.30793454347
2016-01-22,205,cautious,0.003235274903096873,0.0,0.0,96353.0312030396
2016-01-25,206,cautious,0.0007205999891024329,0.0,0.0,96422.4631962745
2016-01-26,207,cautious,0.007705595706786084,0.0,0.0,97165.45571471746
2016-01-27,208,cautious,-0.002241705195715371,0.0,0.0,96947.63940779773
2016-01-28,209,cautious,-0.0010697254667888178,0.0,0.0,96843.93204897815
2016-01-29,210,cautious,0.011858328874532375,0.0,0.0,97992.3392447178
2016-02-01,211,cautious,0.0017522891494367472,0.0,0.0,98164.05015750426
2016-02-02,212,cautious,0.0021252648786548433,0.0,0.0,98372.67476565053
2016-02-03,213,cautious,0.0017009562735805781,0.0,0.0,98540.00238394206
2016-02-04,214,cautious,0.0060334403144677974,0.0,0.0,99134.53760691309
2016-02-05,215,cautious,-0.0005002416181591696,0.0,0.0,99084.94638540514
2016-02-08,216,cautious,0.008602556947506201,0.0,0.0,99937.33027932617
2016-02-09,217,cautious,-0.00021670107489192287,0.0,0.0,99915.67375243282
2016-02-10,218,cautious,0.005590492000416869,0.0,0.0,100474.25152726207
2016-02-11,219,cautious,0.0109555370551616,0.0,0.0,101575.0009129586
2016-02-12,220,cautious,-0.0022193164450447396,0.0,0.0,101349.57384302703
2016-02-16,221,cautious,-0.008264193098334338,0.0,0.0,100512.00139435436
2016-02-17,222,cautious,0.0042969874608629775,0.0,0.0,100943.90020401214
2016-02-18,223,cautious,0.010989767225053858,0.0,0.0,102053.25017004329
2016-02-19,224,cautious,-0.001605333964084099,0.0,0.0,101889.42062140016
2016-02-22,225,cautious,-0.0012025569644872557,0.0,0.0,101766.89278902434
2016-02-23,226,cautious,0.002324170302826123,0.0,0.0,102003.41637905546
2016-02-24,227,cautious,0.0015797332209050551,0.0,0.0,102164.55456455526
2016-02-25,228,cautious,0.005857336261473933,0.0,0.0,102762.96671464358
2016-02-26,229,cautious,-0.006609124609678174,0.0,0.0,102083.79346236629
2016-02-29,230,cautious,0.003314769294774178,0.0,0.0,102422.17768642941
2016-03-01,231,cautious,-0.0021910401090490033,0.0,0.0,102197.7665870623
2016-03-02,232,cautious,0.005316445588548912,0.0,0.0,102741.09545239362
2016-03-03,233,cautious,0.007815689167160666,0.0,0.0,103544.08791914312
2016-03-04,234,cautious,-0.0020610200284642112,0.0,0.0,103330.6814801127
2016-03-07,235,cautious,0.001608303503285846,0.0,0.0,103496.8685771341
2016-03-08,236,cautious,-0.0002441409810499117,0.0,0.0,103471.60075010409
2016-03-09,237,cautious,-0.003436975592567304,0.0,0.0,103115.97138380211
2016-03-10,238,cautious,0.0034161908547749582,0.0,0.0,103468.23522222468
2016-03-11,239,cautious,-0.004360732085218766,0.0,0.0,103017.03796909016
2016-03-14,240,cautious,-0.0029975708994130486,0.0,0.0,102708.2370939303
2016-03-15,241,cautious,0.00011588923432762637,0.0,0.0,102720.13987288624
2016-03-16,242,cautious,0.00961339118585216,0.0,0.0,103707.62876014976
2016-03-17,243,cautious,0.00241164398183914,0.0,0.0,103957.73463891998
2016-03-18,244,cautious,0.0011936687877044051,0.0,0.0,104081.82574199891
2016-03-21,245,cautious,-0.004746194321551866,0.0,0.0,103587.83317168549
2016-03-22,246,cautious,0.0006277048353183545,0.0,0.0,103652.8557554475
2016-03-23,247,cautious,-0.004238978146694839,0.0,0.0,103213.47356505763
2016-03-24,248,cautious,-0.0006988282694256664,0.0,0.0,103141.34507194474
2016-03-28,249,cautious,0.0013983179409116976,0.0,0.0,103285.5694652086
2016-03-29,250,cautious,0.012526647313674455,0.0,0.0,104579.39136649128
2016-03-30,251,cautious,-0.00708870066277485,0.0,0.0,103838.05936559904
2016-03-31,252,cautious,0.003492987648691681,0.0,0.0,104200.76442442721
2016-04-01,253,cautious,0.0012764757266887417,0.0,0.0,104333.7741709174
2016-04-04,254,cautious,-0.0027277699294798174,0.0,0.0,104049.17563910483
2016-04-05,255,cautious,0.005278147588399141,0.0,0.0,104598.36254457929
2016-04-06,256,cautious,-0.001464279953721326,0.0,0.0,104445.20125911318
2016-04-07,257,cautious,0.005632392440099776,0.0,0.0,105033.47762108973
2016-04-08,258,cautious,-0.0021756482623630394,0.0,0.0,104804.96171801345
2016-04-11,259,cautious,0.002833806501006808,0.0,0.0,105101.95869986771
2016-04-12,260,cautious,8.303066708874561e-05,0.0,0.0,105110.68538561091
2016-04-13,261,cautious,0.001237022016852818,0.0,0.0,105240.70961763938
2016-04-14,262,cautious,-0.006096615563742014,0.0,0.0,104599.09746944523
2016-04-15,263,cautious,0.0051694330484918895,0.0,0.0,105139.8155007462
2016-04-18,264,cautious,-7.870146940978103e-05,0.0,0.0,105131.54084277281
2016-04-19,265,cautious,0.004385471875789748,0.0,0.0,105592.59225839721
2016-04-20,266,cautious,-0.005644819542384239,0.0,0.0,104996.54113008599
2016-04-21,267,cautious,-0.002857749737114535,0.0,0.0,104696.48729227354
2016-04-22,268,cautious,-0.004869417362602313,0.0,0.0,104186.67639924907
2016-04-25,269,cautious,-0.001303155747587237,0.0,0.0,104050.90493307739
2016-04-26,270,cautious,-0.0001764818983628793,0.0,0.0,104032.54183184843
2016-04-27,271,cautious,0.005468967858659823,0.0,0.0,104601.49245938151
2016-04-28,272,cautious,0.004597032906629461,0.0,0.0,105082.34896229982
2016-04-29,273,cautious,0.005240617745954568,0.0,0.0,105633.04538505824
2016-05-02,274,cautious,-0.002637409506658895,0.0,0.0,105354.44778694236
2016-05-03,275,cautious,0.0017456049243193222,0.0,0.0,105538.3550297982
2016-05-04,276,cautious,-0.0013092375994703809,0.0,0.0,105400.18024720694
2016-05-05,277,cautious,0.002272212048646738,0.0,0.0,105639.67180669418
2016-05-06,278,cautious,0.002115689044578528,0.0,0.0,105863.17250300848
2016-05-09,279,cautious,-0.004656579250082837,0.0,0.0,105370.21225058303
2016-05-10,280,cautious,0.004581138028031573,0.0,0.0,105852.92773694595
2016-05-11,281,cautious,0.002282291426056182,0.0,0.0,106094.51496634292
2016-05-12,282,cautious,-0.0040945053064344265,0.0,0.0,105660.11041182965
2016-05-13,283,cautious,0.0026247974726819837,0.0,0.0,105937.44680260193
2016-05-16,284,cautious,-0.0002656890586923089,0.0,0.0,105909.30038208069
2016-05-17,285,cautious,-0.001094556952951131,0.0,0.0,105793.37662096528
2016-05-18,286,cautious,-0.010810035650958838,0.0,0.0,104649.74644805734
2016-05-19,287,cautious,0.00011574430631849955,0.0,0.0,104661.85906036636
2016-05-20,288,cautious,0.0018022668756274118,0.0,0.0,104850.48766209243
2016-05-23,289,cautious,-0.0003694432288197879,0.0,0.0,104811.75135938723
2016-05-24,290,cautious,-0.0030921398130683954,0.0,0.0,104487.65877013144
2016-05-25,291,cautious,-0.00029265778590965586,0.0,0.0,104457.07964326089
2016-05-26,292,cautious,0.0011314832117673703,0.0,0.0,104575.2710752275
2016-05-27,293,cautious,-0.0017648056715521942,0.0,0.0,104390.71604372983
2016-05-31,294,cautious,0.0015256066921586764,0.0,0.0,104549.97521872538
2016-06-01,295,cautious,0.0019275129077524712,0.0,0.0,104751.49664546468
2016-06-02,296,cautious,0.0030974460021490732,0.0,0.0,105075.95874996831
2016-06-03,297,cautious,0.013123512923527382,0.0,0.0,106454.92445257556
2016-06-06,298,cautious,-0.0013448633443534643,0.0,0.0,106311.75712685336
2016-06-07,299,cautious,0.0011840631123305912,0.0,0.0,106437.63695687431
2016-06-08,300,cautious,0.0075641019157137055,0.0,0.0,107242.74209048385
2016-06-09,301,cautious,0.0038385695899263105,0.0,0.0,107654.40081901269
2016-06-10,302,cautious,0.00030743204575848224,0.0,0.0,107687.49723169139
2016-06-13,303,cautious,0.0016849298856831173,0.0,0.0,107868.9431140915
2016-06-14,304,cautious,-0.0005674217674390692,0.0,0.0,107807.73592773791
2016-06-15,305,cautious,0.003342921656596987,0.0,0.0,108168.12874291943
2016-06-16,306,cautious,-0.00031399415303992026,0.0,0.0,108134.16458294888
2016-06-17,307,cautious,0.0002401997448431279,0.0,0.0,108160.13838169054
2016-06-20,308,cautious,-0.0041362012518457066,0.0,0.0,107712.7662819164
2016-06-21,309,cautious,-0.006767647430830604,0.0,0.0,106983.80425592093
2016-06-22,310,cautious,0.00031863738636241925,0.0,0.0,107017.89329569216
2016-06-23,311,cautious,-0.002628977933246269,0.0,0.0,106736.54561575527
2016-06-24,312,cautious,0.014677635403857314,0.0,0.0,108303.18571657052
2016-06-27,313,cautious,0.006233127026938413,0.0,0.0,108978.253230564
2016-06-28,314,cautious,0.003023353891012504,0.0,0.0,109307.73305650437
2016-06-29,315,cautious,0.0032841232815556953,0.0,0.0,109666.7131274893
2016-06-30,316,cautious,0.007069636241177512,0.0,0.0,110442.0168970662
2016-07-01,317,cautious,0.010785816075196686,0.0,0.0,111633.22417829171
2016-07-05,318,cautious,0.0053264142286985625,0.0,0.0,112227.82897195047
2016-07-06,319,cautious,0.004206949872380861,0.0,0.0,112699.96582272161
2016-07-07,320,cautious,-0.0013426877115636394,0.0,0.0,112548.6449635178
2016-07-08,321,cautious,0.009217003626385622,0.0,0.0,113586.00623229134
2016-07-11,322,cautious,-0.005279090377608509,0.0,0.0,112986.37543975947
2016-07-12,323,cautious,-0.009362372200342983,0.0,0.0,111928.55493932475
2016-07-13,324,cautious,0.0074331811948253005,0.0,0.0,112760.54016906372
2016-07-14,325,rebound,-0.0035139921072881992,0.0004,0.4,112364.30052089608
2016-07-15,326,cautious,-0.0053958212126339776,0.0004,0.4,111758.00284460264
2016-07-18,327,cautious,0.000903416967536641,0.0,0.0,111858.96692063047
2016-07-19,328,rebound,0.0010517323544227523,0.0004,0.4,111976.6126152732
2016-07-20,329,rebound,-0.002419665880163535,0.0,0.0,111705.66662635175
2016-07-21,330,rebound,0.0017654127217548556,0.0,0.0,111902.87323130602
2016-07-22,331,rebound,0.0012699738266814362,0.0,0.0,112044.98695144022
2016-07-25,332,rebound,-0.00296737574700241,0.0,0.0,111712.50737458731
2016-07-26,333,rebound,0.0015514894757883812,0.0,0.0,111885.82815409292
2016-07-27,334,rebound,0.006427540705081214,0.0,0.0,112604.97886887506
2016-07-28,335,rebound,-0.0005551812533289069,0.0,0.0,112542.46269557557
2016-07-29,336,rebound,0.0053753176293430014,0.0,0.0,113147.41417935277
2016-08-01,337,rebound,-0.003294864168523803,0.0,0.0,112774.6088186121
2016-08-02,338,rebound,-0.004669182651227077,0.0,0.0,112248.04357161731
2016-08-03,339,rebound,0.0006828980818287089,0.0,0.0,112324.6975452614
2016-08-04,340,rebound,0.003125429278382619,0.0,0.0,112675.76044365484
2016-08-05,341,rebound,-0.002602489848570122,0.0,0.0,112382.5229209203
2016-08-08,342,rebound,9.474269631737359e-05,0.0,0.0,112393.17034416078
2016-08-09,343,rebound,0.004065100365902486,0.0,0.0,112850.05986205177
2016-08-10,344,rebound,0.0008605501627236835,0.0,0.0,112947.17299942943
2016-08-11,345,rebound,-0.0017398202473147496,0.0,0.0,112750.66522096806
2016-08-12,346,rebound,0.0016695761991565525,0.0,0.0,112938.91104806006
2016-08-15,347,rebound,-0.000694491366726557,0.0,0.0,112860.4759493697
2016-08-16,348,rebound,-0.0023932005311479653,0.0,0.0,112590.37819838205
2016-08-17,349,rebound,0.0027866448764277242,0.0,0.0,112904.12759892363
2016-08-18,350,rebound,0.002545393535498586,0.0,0.0,113191.51303544505
2016-08-19,351,rebound,-0.004067661704007464,0.0,0.0,112731.08825265212
2016-08-22,352,rebound,0.0022108704065736283,0.0,0.0,112980.32207957075
2016-08-23,353,rebound,0.0012969943107505211,0.0,0.0,113126.8569145347
2016-08-24,354,rebound,-0.005487396544346157,0.0,0.0,112506.08499082914
2016-08-25,355,rebound,-0.0016565756194121815,0.0,0.0,112319.71015339783
2016-08-26,356,rebound,-0.00297281267236531,0.0,0.0,111985.80469569741
