epoch,train_loss,val_loss
1,0.9711779259866283,0.9854429066181183
2,0.9732598547012575,0.9847644492983818
3,0.961260316833373,0.9836096093058586
4,0.969154707847103,0.984594851732254
5,0.9723178782770711,0.9841142520308495
6,0.9854302906220959,0.9841984808444977
7,1.0241416019778098,0.9835755452513695
8,0.9562881723526986,0.984591618180275
9,0.9754401503070709,0.9847623109817505
10,0.9537599144443389,0.9849742501974106
11,0.9556789186693007,0.9835383743047714
12,0.9755620052737575,0.9878698289394379
13,0.9790437529163976,0.9909194856882095
14,0.9579540202694554,0.9892655983567238
15,0.9564828488134569,0.9893573522567749
16,0.9619524671185401,0.9840338155627251
17,0.9621241515682589,0.9894556477665901
18,1.0155624247366382,0.9858402833342552
19,0.9795681315083657,0.9879979565739632
