validation_rank,experiment_name,architecture,n_clusters,target_cluster_count,best_mapping,objective,validation_n_days,validation_total_return,validation_annual_return,validation_annual_vol,validation_sharpe,validation_max_drawdown,validation_calmar,validation_final_nav,validation_avg_turnover,validation_total_turnover,test_n_days,test_total_return,test_annual_return,test_annual_vol,test_sharpe,test_max_drawdown,test_calmar,test_final_nav,test_avg_turnover,test_total_turnover,test_rank
1,softmax_regime_transformer,softmax_regime_transformer,4,4,0->aggressive; 1->cautious; 2->defensive; 3->rebound,sharpe,508,0.31237608148660856,0.14436444726482534,0.10018730634445677,1.241319402652113,-0.09983164710164771,1.4460789885379204,131237.60814866086,0.051181102362204724,26.0,225,0.07595785443828573,0.0854521706312168,0.10315642716883774,0.6344943541335548,-0.08647717686486611,0.9881470895465164,107595.78544382857,0.104,23.4,1
