state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,-0.009334983132673554,-0.007571137625960265,-0.004004618794789992,-0.005417290633163027
2,-0.003131992516714001,-0.007562140423276155,-0.006939418507272848,-0.008647105421258986
3,-0.005571731370306472,-0.0063482147966177835,0.0015612204346698124,-0.006109421490922535
4,-0.005034065187356784,-0.004855017955358993,-0.002731199843433233,-0.004505526953428799
5,0.0,0.0,0.0,0.0
6,-0.00446031300496956,0.00037721550645947405,-0.003134981652111597,-0.0027719444617600973
7,0.0014780732220762978,-0.0071108899785279275,-0.003541483828533333,-0.0039147609971106785
8,-0.0026636949047659465,-0.000770937246643039,0.0035297181279489408,-0.0002493609010917981
9,-0.004137725887284472,-0.00046145057772873163,-0.00023549022062901905,-0.005114306307322351
10,0.003595786993574665,0.002060619367342343,0.004469854717655619,0.0021186025297591834
11,-0.003930041875068001,-0.003015967439750824,-0.0022154298506368584,-0.0032221709070575175
12,0.0013347588788704884,-0.003203839557500956,-0.0032492127210429433,-0.0037129423114172977
13,-0.0017941786790480335,-0.0037898328702429766,0.005951552261131364,-0.002785660744452614
14,-0.003989672157640137,-0.002395835382593068,-9.084719781329983e-05,-0.0025481892871220134
15,0.0,0.0,0.0,0.0
16,-0.0007713423451431812,3.3746644154007775e-05,0.003720487167857626,-0.00022859153361508712
17,-0.0007496752114918345,-0.00021188362887112277,0.00409907465651654,-0.000861072320869625
18,0.0004357189846772481,-0.0005153343753397639,0.0047725320106341545,-0.0007020367451389361
19,-0.0011646699771588626,-0.000768488060843329,0.0020097484433346346,-0.00021993881406516102
