state_id,defensive,cautious,rebound,aggressive
0,0.006437367581324417,0.004296321849806535,0.009680419557079717,0.0014670067705376496
1,0.003242383025048892,0.002613492565874221,0.007038799832114777,0.00044144506844530113
2,0.006009237020322261,0.007081607505571218,0.003970617523417363,0.0005426470352597946
3,0.0035457853427100744,0.0028159825001141366,0.005536048435600504,0.003195307852654474
4,0.0033422349405308038,0.004274570339018644,0.0026806567161303425,0.0008099254495670496
5,0.0,0.0,0.0,0.0
6,0.005115115469550175,0.006581503954421542,0.002986866725354681,0.0036512062595733647
7,0.004023331232361006,0.00804024537533674,0.0038358789120925656,0.003919196367015305
8,0.004567761135540763,0.001759121217637772,0.004856421100387935,0.00295632626498329
9,0.0022300233364292866,0.0018768602958185675,0.006480021025064889,0.0008379880449380921
10,0.0,0.0,0.0,0.0
11,-0.0009849883430449878,0.00033953313012533584,0.002529424434927564,3.0362319830817407e-05
12,0.002237027886563284,0.001699972744111641,0.003835041306932463,0.0022961817670028328
13,0.0033947155094531784,0.000706333711328708,0.004976313818918979,0.0011774018582409655
14,0.0024713995591860182,0.002251066130516365,0.00480982284428578,0.0012272577824627494
15,0.0,0.0,0.0,0.0
16,0.007488489167258604,0.002395738149653356,0.0019186855385341435,0.0033788599469729316
17,0.003533964031283505,0.0027512255245982905,0.004192847160859874,0.003579322936597449
18,0.002723225937310712,0.0026901894976786456,0.00318321549859923,-0.0017634883417955618
19,0.0019345869774919373,0.0013939664423721068,0.0012958765481808402,0.0016890162420691638
