state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,0.002257412726365409,0.00351502236629176,0.004068195345340524,0.0032575740791970765
2,0.0051550227629360785,0.005411156078297457,0.002309615102237301,0.004483999760177271
3,0.0025511260315188053,0.00431961779420259,0.0028993862543823406,0.0030054540057870465
4,0.0012985213527965998,0.0012530694137342904,0.0010670236191029873,0.001688171246525919
5,0.0,0.0,0.0,0.0
6,7.446771134473133e-05,0.0017299033125614711,-0.0031611509606860534,0.01607905243060553
7,0.0013977053551232808,0.00037772128174025366,-0.0003211200377676288,0.004924163702656185
8,0.0005751476343768066,-0.0016660203332015885,0.0009779647180652245,0.008841616117410038
9,0.004722905805134129,0.0014136262629969682,0.0018769771688093482,0.010459182234388516
10,0.0,0.0,0.0,0.0
11,0.025765579377327246,0.027721047258481034,0.031738035922927996,0.029514587058229454
12,0.03395635011859291,0.02844476238076012,0.029613481395926223,0.02739628439307623
13,0.027915406675288565,0.030895596393285714,0.029670672471583653,0.02686689152475851
14,0.009497460995094013,0.01865971144788277,0.03673614438734035,0.013647025341070373
15,0.014563704011935262,0.0035946406132714584,0.002389670941776523,0.0
16,0.006510955388459989,0.007459505946050421,0.0059690379820021185,0.006158670484762003
17,0.008996649900868396,0.004436997872061909,0.004353202618808644,0.005410969926215095
18,0.004357218733280069,0.005329731178435538,0.006511793598400114,0.0056737305396549675
19,0.007606961774733042,0.005441769459168446,0.006014224757479281,0.006381960298369998
