Date,GLD,HYG,LQD,SPY,TLT,UUP,VIX
2015-02-27,116.16000366210938,50.7575798034668,,174.45619201660156,95.5314712524414,21.052093505859375,13.34000015258789
2015-03-02,115.68000030517578,50.74811553955078,,175.55758666992188,93.75205993652344,21.09386444091797,13.039999961853027
2015-03-03,115.47000122070312,50.6038818359375,,174.83712768554688,93.41213989257812,21.085508346557617,13.859999656677246
2015-03-04,115.11000061035156,50.509544372558594,,174.1001434326172,93.44168090820312,21.19411277770996,14.229999542236328
2015-03-05,115.0,50.6038818359375,,174.2905731201172,93.32347869873047,21.294361114501953,14.039999961853027
2015-03-06,111.86000061035156,50.28202819824219,,171.8392791748047,91.2616958618164,21.55333709716797,15.199999809265137
2015-03-09,111.97000122070312,50.176639556884766,,172.55145263671875,92.10419464111328,21.55333709716797,15.0600004196167
2015-03-10,111.41999816894531,49.9824333190918,,169.7523193359375,93.31603240966797,21.778892517089844,16.690000534057617
2015-03-11,110.75,50.12113571166992,,169.35488891601562,93.99588012695312,22.021160125732422,16.8700008392334
2015-03-12,110.72000122070312,50.22101593017578,,171.5080108642578,93.92939758300781,21.904203414916992,15.420000076293945
2015-03-13,110.87999725341797,50.049015045166016,,170.4562530517578,93.64120483398438,22.1297607421875,16.0
2015-03-16,110.80999755859375,49.99906539916992,,172.73365783691406,94.54270935058594,21.962682723999023,15.609999656677246
2015-03-17,110.20999908447266,49.74938201904297,,172.22019958496094,95.32601928710938,21.97103500366211,15.65999984741211
2015-03-18,112.37000274658203,50.19327926635742,,174.2905731201172,97.16606140136719,21.5366268157959,13.970000267028809
2015-03-19,112.29000091552734,49.79376220703125,,173.49551391601562,96.67096710205078,21.86243438720703,14.069999694824219
2015-03-20,113.56999969482422,50.18217468261719,,175.02694702148438,97.18081665039062,21.570043563842773,13.020000457763672
2015-03-23,114.29000091552734,50.22101593017578,,174.68588256835938,97.0626220703125,21.336130142211914,13.40999984741211
2015-03-24,114.56999969482422,50.29871368408203,,173.70433044433594,98.0010757446289,21.402963638305664,13.619999885559082
2015-03-25,114.7300033569336,50.16555404663086,,171.1588897705078,97.1734390258789,21.344482421875,15.4399995803833
2015-03-26,115.4800033569336,50.15999221801758,,170.7513427734375,95.65853118896484,21.41967010498047,15.800000190734863
2015-03-27,115.05999755859375,50.19883346557617,,171.1422882080078,96.84828186035156,21.436378479003906,15.069999694824219
2015-03-30,113.75,50.33753204345703,,173.23020935058594,96.367919921875,21.603458404541016,14.510000228881836
2015-03-31,113.66000366210938,50.276485443115234,,171.71621704101562,96.57486724853516,21.636873245239258,15.289999961853027
2015-04-01,115.5999984741211,50.38017654418945,,171.10899353027344,97.84334564208984,21.645231246948242,15.109999656677246
2015-04-02,115.27999877929688,50.41918182373047,,171.7245330810547,96.80664825439453,21.4781494140625,14.670000076293945
2015-04-06,116.69000244140625,50.54737854003906,,172.88076782226562,96.26610565185547,21.31106948852539,14.739999771118164
2015-04-07,116.11000061035156,50.81494140625,,172.42327880859375,97.07324981689453,21.55333709716797,14.779999732971191
2015-04-08,115.47000122070312,50.80377197265625,,173.00559997558594,97.10285949707031,21.58675193786621,13.979999542236328
2015-04-09,114.66999816894531,50.75359344482422,,173.77084350585938,95.84400177001953,21.81231117248535,13.09000015258789
2015-04-10,115.97000122070312,50.87065124511719,,174.71913146972656,95.98467254638672,21.86243438720703,12.579999923706055
2015-04-13,115.13999938964844,50.775901794433594,,173.9289093017578,96.11798095703125,21.89584732055664,13.9399995803833
2015-04-14,114.44000244140625,50.79819107055664,,174.26168823242188,96.7992935180664,21.728769302368164,13.670000076293945
2015-04-15,115.43000030517578,50.99883270263672,,175.0435333251953,96.71783447265625,21.62851905822754,12.84000015258789
2015-04-16,115.02999877929688,50.892940521240234,,174.99368286132812,96.23646545410156,21.461442947387695,12.600000381469727
2015-04-17,115.5999984741211,50.73686218261719,,172.9806671142578,97.33981323242188,21.41131591796875,13.890000343322754
2015-04-20,114.72000122070312,50.84837341308594,,174.5611572265625,96.4808349609375,21.5366268157959,13.300000190734863
2015-04-21,115.37999725341797,50.88179397583008,,174.35316467285156,96.04389953613281,21.561691284179688,13.25
2015-04-22,113.83000183105469,50.83164596557617,,175.20999145507812,94.57775115966797,21.561691284179688,12.710000038146973
2015-04-23,114.66000366210938,50.81494140625,,175.6508331298828,94.9849853515625,21.402963638305664,12.479999542236328
2015-04-24,113.05000305175781,50.89849090576172,,176.05841064453125,95.57740020751953,21.319425582885742,12.289999961853027
2015-04-27,115.33000183105469,50.915225982666016,,175.32643127441406,95.57740020751953,21.25259017944336,13.119999885559082
2015-04-28,116.33000183105469,50.837188720703125,,175.88375854492188,94.25931549072266,21.118928909301758,12.40999984741211
2015-04-29,115.51000213623047,50.742469787597656,,175.16001892089844,93.10413360595703,20.935138702392578,13.390000343322754
2015-04-30,113.47000122070312,50.714569091796875,,173.40487670898438,93.26701354980469,20.809829711914062,14.550000190734863
2015-05-01,113.08000183105469,50.82767105102539,,175.2848358154297,92.01150512695312,20.910078048706055,12.699999809265137
2015-05-04,114.0999984741211,50.81647491455078,,175.783935546875,91.14334869384766,20.968555450439453,12.850000381469727
2015-05-05,114.41999816894531,50.74930953979492,,173.77084350585938,91.0171890258789,20.910078048706055,14.3100004196167
2015-05-06,114.36000061035156,50.59816360473633,,173.05552673339844,89.4589614868164,20.676164627075195,15.149999618530273
2015-05-07,113.41999816894531,50.592552185058594,,173.74595642089844,90.66105651855469,20.784767150878906,15.130000114440918
2015-05-08,113.97000122070312,50.9900016784668,,176.03353881835938,90.9059066772461,20.809829711914062,12.859999656677246
2015-05-11,113.52999877929688,50.670928955078125,,175.19329833984375,88.69467163085938,20.87666130065918,13.850000381469727
2015-05-12,114.5,50.66535186767578,,174.6692352294922,88.92472076416016,20.759702682495117,13.859999656677246
2015-05-13,116.55000305175781,50.592552185058594,,174.70254516601562,88.21233367919922,20.575916290283203,13.760000228881836
2015-05-14,117.18000030517578,50.8388671875,,176.5243377685547,88.44976806640625,20.509084701538086,12.739999771118164
2015-05-15,117.52999877929688,50.95088195800781,,176.71560668945312,90.2232437133789,20.475669860839844,12.380000114440918
2015-05-18,117.5199966430664,50.866844177246094,,177.26458740234375,88.70954895019531,20.676164627075195,12.729999542236328
2015-05-19,115.88999938964844,50.78848648071289,,177.2063446044922,87.92295837402344,20.918432235717773,12.850000381469727
2015-05-20,116.08000183105469,50.72686767578125,,177.0815887451172,88.0713119506836,20.9601993560791,12.880000114440918
2015-05-21,115.69000244140625,50.79969024658203,,177.5972900390625,89.3030776977539,20.926782608032227,12.109999656677246
2015-05-22,115.5999984741211,50.8388671875,,177.17311096191406,89.34017181396484,21.118928909301758,12.130000114440918
2015-05-26,113.91000366210938,50.73248291015625,,175.2681427001953,90.86876678466797,21.35283851623535,14.0600004196167
2015-05-27,113.88999938964844,50.84449768066406,,176.931884765625,91.0765380859375,21.36119270324707,13.270000457763672
2015-05-28,114.0199966430664,50.82205581665039,,176.73219299316406,90.85394287109375,21.302715301513672,13.3100004196167
2015-05-29,114.0999984741211,50.89487838745117,,175.63417053222656,91.05428314208984,21.269298553466797,13.84000015258789
2015-06-01,114.0,50.980342864990234,,175.9918975830078,90.07569885253906,21.394609451293945,13.970000267028809
2015-06-02,114.45999908447266,50.884742736816406,,175.8171844482422,88.8189468383789,21.068803787231445,14.239999771118164
2015-06-03,113.63999938964844,50.60918426513672,,176.2830047607422,87.39116668701172,20.926782608032227,13.65999984741211
2015-06-04,112.83999633789062,50.44611358642578,,174.79403686523438,88.52892303466797,20.951845169067383,14.710000038146973
2015-06-05,112.23999786376953,50.29430389404297,,174.4945831298828,87.45069122314453,21.13563346862793,14.210000038146973
2015-06-08,112.56999969482422,50.29430389404297,,173.42153930664062,87.35400390625,20.893367767333984,15.289999961853027
2015-06-09,112.81999969482422,50.209930419921875,,173.396484375,86.66246795654297,20.86830711364746,14.470000267028809
2015-06-10,113.77999877929688,50.277435302734375,,175.47613525390625,85.9039535522461,20.75135040283203,13.220000267028809
2015-06-11,113.26000213623047,50.3786506652832,,176.0417938232422,87.71094512939453,20.809829711914062,12.850000381469727
2015-06-12,113.2300033569336,50.193077087402344,,174.69424438476562,87.71094512939453,20.793119430541992,13.779999732971191
2015-06-15,113.7300033569336,49.95687484741211,,173.94557189941406,87.85223388671875,20.776412963867188,15.390000343322754
2015-06-16,113.31999969482422,50.238075256347656,,174.89385986328125,88.54377746582031,20.81818389892578,14.8100004196167
2015-06-17,113.8499984741211,50.193077087402344,,175.17669677734375,87.85967254638672,20.6343936920166,14.5
2015-06-18,115.31999969482422,50.3786506652832,,176.99842834472656,87.42838287353516,20.567564010620117,13.1899995803833
2015-06-19,115.12000274658203,50.406742095947266,,176.212646484375,88.5512924194336,20.617685317993164,13.960000038146973
2015-06-22,113.63999938964844,50.50798416137695,,177.1153564453125,86.74422454833984,20.659456253051758,12.739999771118164
2015-06-23,112.88999938964844,50.47425842285156,,177.2408447265625,86.22367858886719,20.901723861694336,12.109999656677246
2015-06-24,112.58999633789062,50.33927536010742,,175.9535675048828,86.96726989746094,20.85995101928711,13.260000228881836
2015-06-25,112.44000244140625,50.18746566772461,,175.41860961914062,86.66246795654297,20.8265380859375,14.010000228881836
2015-06-26,112.55999755859375,50.041236877441406,,175.38519287109375,85.68830871582031,20.8850154876709,14.020000457763672
2015-06-29,113.06999969482422,49.6982421875,,171.707275390625,87.95635986328125,20.76805877685547,18.850000381469727
2015-06-30,112.37000274658203,49.934410095214844,,172.0666961669922,87.3465576171875,20.910078048706055,18.229999542236328
2015-07-01,111.9800033569336,49.94287872314453,,173.4459228515625,86.16755676269531,21.07715606689453,16.09000015258789
2015-07-02,111.76000213623047,50.129276275634766,,173.2870635986328,86.45075225830078,21.02703285217285,16.790000915527344
2015-07-06,112.05999755859375,49.9654655456543,,172.79391479492188,88.0530776977539,21.068803787231445,17.010000228881836
2015-07-07,110.76000213623047,50.00498962402344,,173.8805694580078,88.88030242919922,21.13563346862793,16.09000015258789
2015-07-08,111.08999633789062,49.7564811706543,,170.96331787109375,89.64794158935547,21.052093505859375,19.65999984741211
2015-07-09,111.36000061035156,49.869468688964844,,171.2725830078125,87.88166809082031,21.118928909301758,19.969999313354492
2015-07-10,111.48999786376953,50.15751647949219,,173.42921447753906,86.48804473876953,20.968555450439453,16.829999923706055
2015-07-13,110.98999786376953,50.20269775390625,,175.34335327148438,86.21968841552734,21.177406311035156,13.899999618530273
2015-07-14,110.73999786376953,50.15184783935547,,176.1040496826172,86.50292205810547,21.14398956298828,13.369999885559082
2015-07-15,110.16000366210938,50.15184783935547,,176.04547119140625,87.41960906982422,21.235883712768555,13.229999542236328
2015-07-16,109.76000213623047,50.23093032836914,,177.45816040039062,88.02322387695312,21.35283851623535,12.109999656677246
2015-07-17,108.6500015258789,50.095375061035156,,177.60865783691406,88.47785186767578,21.402963638305664,11.949999809265137
2015-07-20,105.69999694824219,49.86379623413086,,177.70054626464844,88.10527038574219,21.41131591796875,12.25
2015-07-21,105.37000274658203,49.77342987060547,,176.99839782714844,88.58222198486328,21.26094627380371,12.220000267028809
2015-07-22,104.80000305175781,49.451480865478516,,176.68080139160156,89.13371276855469,21.31106948852539,12.119999885559082
2015-07-23,104.33000183105469,49.42323684692383,,175.68603515625,90.24417114257812,21.227529525756836,12.640000343322754
2015-07-24,105.3499984741211,49.28202819824219,,173.86380004882812,90.46776580810547,21.26094627380371,13.739999771118164
2015-07-27,104.86000061035156,49.073028564453125,,172.85240173339844,90.95217895507812,21.09386444091797,15.600000381469727
2015-07-28,105.0199966430664,49.338504791259766,,174.9755401611328,90.28890228271484,21.110572814941406,13.4399995803833
2015-07-29,105.16999816894531,49.626564025878906,,176.17926025390625,89.95352172851562,21.227529525756836,12.5
2015-07-30,104.2699966430664,49.77342987060547,,176.2210235595703,90.6466064453125,21.31106948852539,12.130000114440918
2015-07-31,104.93000030517578,49.68870544433594,,175.9535675048828,91.3172836303711,21.244237899780273,12.119999885559082
2015-08-03,104.0999984741211,49.59565734863281,,175.36007690429688,92.27861022949219,21.294361114501953,12.5600004196167
2015-08-04,104.30999755859375,49.6240234375,,175.0173797607422,91.546630859375,21.402963638305664,13.0
2015-08-05,103.93000030517578,49.555938720703125,,175.59408569335938,90.8594741821289,21.394609451293945,12.510000228881836
2015-08-06,104.38999938964844,49.351654052734375,,174.1564483642578,91.66612243652344,21.35283851623535,13.770000457763672
2015-08-07,104.6500015258789,49.198486328125,,173.82205200195312,92.8686294555664,21.319425582885742,13.390000343322754
2015-08-10,105.72000122070312,49.34031677246094,,176.01202392578125,91.71842193603516,21.219175338745117,12.229999542236328
2015-08-11,106.26000213623047,49.11337661743164,,174.42388916015625,93.17487335205078,21.219175338745117,13.710000038146973
2015-08-12,107.75,49.0452880859375,,174.63284301757812,92.66698455810547,20.993616104125977,13.609999656677246
2015-08-13,106.86000061035156,48.982887268066406,,174.41555786132812,92.36823272705078,21.02703285217285,13.489999771118164
2015-08-14,106.8499984741211,49.01122283935547,,175.05084228515625,92.58480834960938,21.085508346557617,12.829999923706055
2015-08-17,107.12999725341797,49.01122283935547,,176.02880859375,93.0030517578125,21.118928909301758,13.020000457763672
2015-08-18,107.11000061035156,48.94881057739258,,175.5188751220703,92.27110290527344,21.169050216674805,13.789999961853027
2015-08-19,108.55000305175781,48.90343475341797,,174.13136291503906,93.182373046875,21.03538703918457,15.25
2015-08-20,110.44000244140625,48.66512680053711,,170.49520874023438,94.12342834472656,20.918432235717773,19.139999389648438
2015-08-21,111.12999725341797,48.48923110961914,,165.36288452148438,94.4072265625,20.717933654785156,28.030000686645508
2015-08-24,110.52999877929688,48.09206008911133,,158.40000915527344,94.37733459472656,20.37541961669922,40.7400016784668
2015-08-25,109.16000366210938,48.18852615356445,,156.5359649658203,92.86117553710938,20.517438888549805,36.02000045776367
2015-08-26,107.66999816894531,48.59135818481445,,162.5459747314453,91.068603515625,20.76805877685547,30.31999969482422
2015-08-27,107.7300033569336,48.954498291015625,,166.5666046142578,91.12092590332031,20.901723861694336,26.100000381469727
2015-08-28,108.69999694824219,48.9998893737793,,166.57496643066406,91.38983154296875,20.968555450439453,26.049999237060547
2015-08-31,108.81999969482422,48.93178939819336,,165.22921752929688,90.68768310546875,20.935138702392578,28.43000030517578
2015-09-01,109.19999694824219,48.77392578125,,160.29751586914062,91.3411636352539,20.809829711914062,31.399999618530273
2015-09-02,108.62000274658203,48.97343444824219,,163.340087890625,90.55522918701172,20.918432235717773,26.09000015258789
2015-09-03,107.83999633789062,49.041786193847656,,163.4571075439453,90.99686431884766,21.0186767578125,25.610000610351562
2015-09-04,107.48999786376953,48.990482330322266,,160.98289489746094,91.82772064208984,20.993616104125977,27.799999237060547
2015-09-08,107.5199966430664,49.258358001708984,,165.0285186767578,90.47285461425781,20.918432235717773,24.899999618530273
2015-09-09,106.12999725341797,49.19569778442383,,162.8218536376953,90.90705108642578,20.918432235717773,26.229999542236328
2015-09-10,106.37999725341797,49.31536102294922,,163.70787048339844,90.293212890625,20.83489418029785,24.3700008392334
2015-09-11,106.16000366210938,49.29827880859375,,164.4518280029297,90.86210632324219,20.742998123168945,23.200000762939453
2015-09-14,106.22000122070312,49.21277618408203,,163.84153747558594,91.0042953491211,20.75135040283203,24.25
2015-09-15,105.9000015258789,49.201385498046875,,165.88955688476562,89.26029205322266,20.83489418029785,22.540000915527344
2015-09-16,107.30999755859375,49.02471160888672,,167.32723999023438,88.92343139648438,20.776412963867188,21.350000381469727
2015-09-17,108.41000366210938,49.064579010009766,,166.95106506347656,90.00880432128906,20.559207916259766,21.139999389648438
2015-09-18,109.20999908447266,48.92781448364258,,164.2228240966797,91.3935775756836,20.76805877685547,22.280000686645508
2015-09-21,108.52999877929688,48.83660888671875,,165.07150268554688,89.90403747558594,20.893367767333984,20.139999389648438
2015-09-22,107.79000091552734,48.48326873779297,,162.92889404296875,91.1540298461914,20.98526382446289,22.440000534057617
2015-09-23,108.22000122070312,48.39781188964844,,162.66848754882812,91.14653015136719,20.98526382446289,22.1299991607666
2015-09-24,110.48999786376953,48.15840530395508,,162.08026123046875,91.76777648925781,20.918432235717773,23.469999313354492
2015-09-25,109.80999755859375,47.913360595703125,,162.03826904296875,90.97444152832031,20.951845169067383,23.6200008392334
2015-09-28,108.41999816894531,47.17817306518555,,157.9715576171875,92.53128051757812,20.926782608032227,27.6299991607666
2015-09-29,107.9800033569336,47.17244338989258,,158.06398010253906,92.79327392578125,20.893367767333984,26.829999923706055
2015-09-30,106.86000061035156,47.46881866455078,,161.01319885253906,92.47140502929688,20.968555450439453,24.5
2015-10-01,106.7300033569336,47.16413116455078,,161.43328857421875,92.86595153808594,20.9601993560791,22.549999237060547
2015-10-02,108.98999786376953,47.2099723815918,,163.8447265625,93.42852783203125,20.910078048706055,20.940000534057617
2015-10-05,108.7699966430664,47.776912689208984,,166.76031494140625,92.16090393066406,20.918432235717773,19.540000915527344
2015-10-06,109.86000061035156,48.04030227661133,,166.1890106201172,92.55841827392578,20.776412963867188,19.399999618530273
2015-10-07,109.69999694824219,48.53280258178711,,167.55015563964844,92.25089263916016,20.801475524902344,18.399999618530273
2015-10-08,109.13999938964844,48.73324203491211,,169.06260681152344,91.47835540771484,20.75135040283203,17.420000076293945
2015-10-09,110.87000274658203,48.73896789550781,,169.16343688964844,91.7183609008789,20.65110206604004,17.079999923706055
2015-10-12,111.30999755859375,48.64734649658203,,169.3230743408203,92.41588592529297,20.6343936920166,16.170000076293945
2015-10-13,111.86000061035156,48.53280258178711,,168.2559814453125,92.57344055175781,20.600976943969727,17.670000076293945
2015-10-14,113.80999755859375,48.498451232910156,,167.4493408203125,93.38345336914062,20.42554473876953,18.030000686645508
2015-10-15,113.29000091552734,48.612972259521484,,170.0204620361328,92.9260025024414,20.559207916259766,16.049999237060547
2015-10-16,112.48999786376953,48.83632278442383,,170.7935333251953,92.95597076416016,20.592626571655273,15.050000190734863
2015-10-19,112.0199966430664,48.968040466308594,,170.87747192382812,92.7009506225586,20.65110206604004,14.979999542236328
2015-10-20,112.7300033569336,49.01383590698242,,170.65902709960938,92.130859375,20.6343936920166,15.75
2015-10-21,111.7300033569336,48.96229934692383,,169.60032653808594,93.0459976196289,20.659456253051758,16.700000762939453
2015-10-22,111.69000244140625,48.97946548461914,,172.46554565429688,93.2034912109375,20.9601993560791,14.449999809265137
2015-10-23,111.5,49.15127182006836,,174.35604858398438,92.40838623046875,21.13563346862793,14.460000038146973
2015-10-26,111.43000030517578,49.099761962890625,,173.9275360107422,93.02351379394531,21.068803787231445,15.289999961853027
2015-10-27,111.68000030517578,48.93939208984375,,173.59144592285156,93.2559814453125,21.085508346557617,15.430000305175781
2015-10-28,110.77999877929688,49.07112121582031,,175.56594848632812,92.88097381591797,21.26094627380371,14.329999923706055
2015-10-29,109.72000122070312,48.94514083862305,,175.4651336669922,91.40333557128906,21.169050216674805,14.609999656677246
2015-10-30,109.30000305175781,49.00239944458008,,174.7089385986328,92.09336853027344,21.09386444091797,15.069999694824219
2015-11-02,108.58999633789062,49.154293060302734,,176.7759246826172,91.6701889038086,21.07715606689453,14.149999618530273
2015-11-03,106.9800033569336,49.20602798461914,,177.28842163085938,90.9184341430664,21.13563346862793,14.539999961853027
2015-11-04,105.97000122070312,49.06223678588867,,176.75062561035156,91.023681640625,21.31106948852539,15.510000228881836
2015-11-05,105.63999938964844,48.87235641479492,,176.57423400878906,90.78316497802734,21.327777862548828,15.050000190734863
2015-11-06,104.0999984741211,48.636497497558594,,176.4817657470703,89.4526596069336,21.57839584350586,14.329999923706055
2015-11-09,104.4000015258789,48.43515396118164,,174.83493041992188,88.94902038574219,21.5366268157959,16.520000457763672
2015-11-10,104.18000030517578,48.3258171081543,,175.23828125,89.21212005615234,21.59510612487793,15.289999961853027
2015-11-11,103.83000183105469,48.21076583862305,,174.54933166503906,89.02420043945312,21.5366268157959,16.059999465942383
2015-11-12,103.8499984741211,47.88859939575195,,172.11260986328125,89.4526596069336,21.444732666015625,18.3700008392334
2015-11-13,103.55999755859375,47.75050735473633,,170.18008422851562,89.96382904052734,21.519920349121094,20.079999923706055
2015-11-16,103.70999908447266,47.97488784790039,,172.76800537109375,89.88111877441406,21.636873245239258,18.15999984741211
2015-11-17,102.33999633789062,48.0094108581543,,172.64198303222656,90.03145599365234,21.670289993286133,18.84000015258789
2015-11-18,102.43000030517578,48.10146713256836,,175.38111877441406,90.21939849853516,21.670289993286133,16.850000381469727
2015-11-19,103.55999755859375,47.669979095458984,,175.2298583984375,90.82072448730469,21.519920349121094,16.989999771118164
2015-11-20,103.08999633789062,47.65846252441406,,175.8684539794922,90.54264831542969,21.670289993286133,15.470000267028809
2015-11-23,102.26000213623047,47.61819076538086,,175.66676330566406,90.82072448730469,21.703706741333008,15.619999885559082
2015-11-24,102.94000244140625,47.68146896362305,,175.9020538330078,90.81327819824219,21.661937713623047,15.930000305175781
2015-11-25,102.45999908447266,47.73326110839844,,175.87686157226562,91.023681640625,21.703706741333008,15.1899995803833
2015-11-27,101.25,47.80805969238281,,176.07846069335938,90.93347930908203,21.73712158203125,15.119999885559082
2015-11-30,101.91999816894531,47.779293060302734,,175.3474578857422,91.2943115234375,21.787248611450195,16.1299991607666
2015-12-01,102.27999877929688,48.11921691894531,,177.01959228515625,92.52745056152344,21.68699836730957,14.670000076293945
2015-12-02,100.69000244140625,48.020912170410156,,175.21307373046875,92.55757904052734,21.73712158203125,15.90999984741211
2015-12-03,101.76000213623047,47.89373016357422,,172.75958251953125,90.04161071777344,21.219175338745117,18.110000610351562
2015-12-04,104.0199966430664,47.78391647338867,,176.12887573242188,90.83256530761719,21.36954689025879,14.8100004196167
2015-12-07,102.66999816894531,47.44863510131836,,175.06185913085938,91.7138671875,21.436378479003906,15.84000015258789
2015-12-08,102.83999633789062,46.85901641845703,,173.88552856445312,91.75914764404297,21.36954689025879,17.600000381469727
2015-12-09,102.63999938964844,47.10177230834961,,172.53271484375,91.6611557006836,21.14398956298828,19.610000610351562
2015-12-10,102.55000305175781,46.90524673461914,,172.97805786132812,91.78173828125,21.26094627380371,19.34000015258789
2015-12-11,103.11000061035156,45.968746185302734,,169.6255340576172,93.22802734375,21.177406311035156,24.389999389648438
2015-12-14,101.79000091552734,45.56987762451172,,170.4825897216797,92.0227279663086,21.219175338745117,22.729999542236328
2015-12-15,101.5199966430664,46.31560134887695,,172.27224731445312,91.48040771484375,21.336130142211914,20.950000762939453
2015-12-16,102.75,46.6682243347168,,174.79296875,91.28453063964844,21.336130142211914,17.860000610351562
2015-12-17,100.5,46.147953033447266,,172.12942504882812,92.31651306152344,21.5366268157959,18.940000534057617
2015-12-18,102.04000091552734,45.974525451660156,,169.0629119873047,92.82879638671875,21.41131591796875,20.700000762939453
2015-12-21,103.1500015258789,45.83000946044922,,170.45755004882812,92.80619049072266,21.336130142211914,18.700000762939453
2015-12-22,102.61000061035156,46.38493728637695,,172.00428771972656,92.1357650756836,21.302715301513672,16.600000381469727
2015-12-23,102.30999755859375,46.67974853515625,,174.13430786132812,91.44271087646484,21.336130142211914,15.569999694824219
2015-12-24,103.05000305175781,46.77510070800781,,173.846923828125,91.96661376953125,21.2860050201416,15.739999771118164
2015-12-28,102.2699966430664,46.49615478515625,,173.44969177246094,92.23839569091797,21.26094627380371,16.90999984741211
2015-12-29,102.19999694824219,46.763465881347656,,175.3007354736328,90.70594787597656,21.319425582885742,16.079999923706055
2015-12-30,101.41999816894531,46.79831314086914,,174.05821228027344,90.61539459228516,21.319425582885742,17.290000915527344
