epoch,train_loss,val_loss
1,1.0052599618511815,1.0182674990759955
2,0.989113651937054,1.017305937078264
3,0.9960699139102813,1.017978012561798
4,0.9936095937605827,1.0235717164145575
5,0.9915097240478762,1.0183199445406597
6,0.991897056179662,1.0187910331620111
7,0.9941920695766326,1.0200061798095703
8,0.9990672603730233,1.0169348451826308
9,0.998013888635943,1.016257146994273
10,0.9990206572317308,1.0185549126731024
11,0.9836386096092963,1.0169816745652094
12,0.9872710185666238,1.0175620913505554
13,0.9935690395293697,1.0210125247637432
14,0.9846497639533012,1.018923474682702
15,0.9868343683981127,1.0189542174339294
16,0.9907044229968902,1.0169918073548212
17,0.9933493541133019,1.0160168011983235
18,0.9834267554744598,1.0176741083463032
19,0.9893703633739103,1.0184496574931674
20,0.9810573920126884,1.0170319742626615
21,1.0051747560501099,1.0173263549804688
22,0.9832556862984935,1.0156421264012654
23,0.9890994045042223,1.019079824288686
24,0.9798452181200827,1.0155880914794073
25,0.9851620524160324,1.0165866944524977
26,0.9904746951595429,1.018237868944804
27,0.9807787326074415,1.0156112379497952
28,0.9960874107576185,1.015829132662879
29,0.9874622225761414,1.0161766012509663
30,1.0017765952694802,1.015952143404219
31,0.9856637062564972,1.0159074597888522
32,0.985342514130377,1.0166955060429044
