combined_rank,experiment_name,architecture,n_clusters,target_cluster_count,best_mapping,objective,cluster_label_source,cluster_fit_splits,cluster_fit_n_windows,mapping_fit_split,mapping_candidate_clusters,validation_clusters,unmapped_validation_clusters,unmapped_test_clusters,validation_n_days,validation_risk_free_rate,validation_total_return,validation_annual_return,validation_annual_vol,validation_sharpe,validation_max_drawdown,validation_calmar,validation_final_nav,validation_avg_turnover,validation_total_turnover,test_n_days,test_risk_free_rate,test_total_return,test_annual_return,test_annual_vol,test_sharpe,test_max_drawdown,test_calmar,test_final_nav,test_avg_turnover,test_total_turnover,combined_n_days,combined_risk_free_rate,combined_total_return,combined_annual_return,combined_annual_vol,combined_sharpe,combined_max_drawdown,combined_calmar,combined_final_nav,combined_avg_turnover,combined_total_turnover
1,kmeans_baseline,kmeans_baseline,4,4,0->cash; 1->defensive; 2->rebound; 3->aggressive,sharpe,embeddings_fit_on_train_validation,"train,validation",2432,train,"0,1,2,3","1,2,3",,,508,0.05198248031496063,0.1308010141129312,0.06287676385373708,0.08240208320379135,0.13220883641780554,-0.09483535758515527,0.6630097197374757,1.1308010141129312,0.23444881889763777,119.1,225,0.03992177777777778,0.07970517084190032,0.089687083398726,0.07946105042013545,0.6262855242640699,-0.0830950740665245,1.0793309279311076,1.0797051708419003,0.20355555555555555,45.8,733,0.048280354706684854,0.2216091494824446,0.0712397422670552,0.08150933522346564,0.2816780126770142,-0.0948353575851546,0.7511939015265229,1.2216091494824446,0.2248294679399727,164.79999999999998
