epoch,train_loss,val_loss
1,0.7970193451450717,0.7441188916563988
2,0.6812109956818242,0.7275147587060928
3,0.670703536079776,0.714235894382
4,0.6473916461390834,0.7217378467321396
5,0.6243278038117194,0.7097081281244755
6,0.6167784775457075,0.7127559818327427
7,0.6478378734280986,0.7091813683509827
8,0.5993829773318383,0.7063772417604923
9,0.5997881802820391,0.708569698035717
10,0.5970888022453554,0.7024821378290653
11,0.571077125687753,0.7022551521658897
12,0.5753037814171084,0.7076670862734318
13,0.5825438614814512,0.6986881233751774
14,0.5738297893155005,0.7055881656706333
15,0.5704774347043806,0.6958197392523289
16,0.5495965413508876,0.6985686086118221
17,0.5547106727477042,0.6962082907557487
18,0.5604844939324164,0.6953302770853043
19,0.5490375545717054,0.6931570805609226
20,0.5363499781777782,0.6833079122006893
21,0.5399310098540399,0.6805641986429691
22,0.5390924801749568,0.6882190741598606
23,0.5331503229756509,0.6835140585899353
24,0.532802548139326,0.6965491697192192
25,0.5164379467887263,0.6810231655836105
26,0.5209973358338879,0.6822100058197975
27,0.5200143533368264,0.6857568621635437
28,0.53238048188148,0.6711209900677204
29,0.5072185752853271,0.6842650361359119
30,0.5122952518924591,0.6826205737888813
31,0.5161656045144604,0.6773274503648281
32,0.5354762077331543,0.7014790028333664
33,0.5151494529939467,0.6832094676792622
34,0.5027044771179077,0.6810539588332176
35,0.5029921800859513,0.6758334897458553
36,0.4960624344887272,0.6698831841349602
37,0.5140876596973788,0.6758762188255787
38,0.5113171194830248,0.6817512325942516
39,0.49259624461973867,0.6692300885915756
40,0.4982724247440215,0.6700982227921486
41,0.48888170142327586,0.6706442981958389
42,0.49390641720064227,0.6629663817584515
43,0.4881594315651924,0.6792430803179741
44,0.4866398928626891,0.673214066773653
45,0.48997907196321794,0.6647457107901573
46,0.48191152080412836,0.671075377613306
47,0.49346976126393965,0.6677065715193748
48,0.5057213883246144,0.6719828471541405
49,0.4921092285263923,0.6603488698601723
50,0.48709311600654354,0.6701495684683323
51,0.48322999477386475,0.662140503525734
52,0.4783016202911254,0.6646332927048206
53,0.48028331225918186,0.6688071228563786
54,0.47937932225965685,0.6725017093122005
55,0.4791635409478218,0.6835922040045261
56,0.47025826092689266,0.6657770164310932
57,0.48238799168217567,0.6718769818544388
