cluster,n_windows,dominant_hmm_regime,avg_SPY_ret,avg_VIX_level,avg_curve_slope_10y2y
0,179,transition,-0.0005012739101363413,27.46089394972067,0.07273743016759775
1,822,recovery,0.000886751259690149,19.2980414026764,0.42203163017031625
2,1049,recovery,0.0002697631899477679,16.775300317445186,0.3805624404194471
3,725,recovery,0.0008679678860171829,17.600441350344827,0.732951724137931
